F72,F54,F53,F55,F25,F26,
1702,org/apache/hadoop/hbase/ipc,apache,org/apache/hadoop/hbase/ipc/PhoenixIndexRpcSchedulerTest.java,587,true,
1585,org/apache/hadoop/hbase/regionserver,apache,org/apache/hadoop/hbase/regionserver/IndexHalfStoreFileReader.java,506,true,
1585,org/apache/hadoop/hbase/regionserver,apache,org/apache/hadoop/hbase/regionserver/IndexHalfStoreFileReader.java,506,true,
1585,org/apache/hadoop/hbase/regionserver,apache,org/apache/hadoop/hbase/regionserver/IndexHalfStoreFileReader.java,506,true,
1585,org/apache/hadoop/hbase/regionserver,apache,org/apache/hadoop/hbase/regionserver/IndexHalfStoreFileReader.java,506,true,
1585,org/apache/hadoop/hbase/regionserver,apache,org/apache/hadoop/hbase/regionserver/IndexHalfStoreFileReader.java,506,true,
1585,org/apache/hadoop/hbase/regionserver,apache,org/apache/hadoop/hbase/regionserver/IndexHalfStoreFileReaderGenerator.java,506,true,
1585,org/apache/hadoop/hbase/regionserver,apache,org/apache/hadoop/hbase/regionserver/IndexHalfStoreFileReaderGenerator.java,506,true,
1585,org/apache/hadoop/hbase/regionserver,apache,org/apache/hadoop/hbase/regionserver/IndexSplitTransaction.java,506,true,
1585,org/apache/hadoop/hbase/regionserver,apache,org/apache/hadoop/hbase/regionserver/IndexSplitTransaction.java,506,true,
1585,org/apache/hadoop/hbase/regionserver,apache,org/apache/hadoop/hbase/regionserver/IndexSplitTransaction.java,506,true,
1585,org/apache/hadoop/hbase/regionserver,apache,org/apache/hadoop/hbase/regionserver/IndexSplitTransaction.java,506,true,
1585,org/apache/hadoop/hbase/regionserver,apache,org/apache/hadoop/hbase/regionserver/LocalIndexSplitter.java,506,true,
1789,org/apache/hadoop/hbase/regionserver/wal,apache,org/apache/hadoop/hbase/regionserver/wal/WALReplayWithIndexWritesAndCompressedWALIT.java,659,true,
1789,org/apache/hadoop/hbase/regionserver/wal,apache,org/apache/hadoop/hbase/regionserver/wal/WALReplayWithIndexWritesAndCompressedWALIT.java,659,true,
1789,org/apache/hadoop/hbase/regionserver/wal,apache,org/apache/hadoop/hbase/regionserver/wal/WALReplayWithIndexWritesAndCompressedWALIT.java,659,true,
1298,org/apache/phoenix,apache,org/apache/phoenix/Sandbox.java,355,true,
1977,org/apache/phoenix/cache,apache,org/apache/phoenix/cache/GlobalCache.java,702,true,
1975,org/apache/phoenix/cache,apache,org/apache/phoenix/cache/ServerCacheClient.java,702,true,
1975,org/apache/phoenix/cache,apache,org/apache/phoenix/cache/ServerCacheClient.java,702,true,
1975,org/apache/phoenix/cache,apache,org/apache/phoenix/cache/ServerCacheClient.java,702,true,
