F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,
1,1,CORRECTNESS,0.020399666944213156,RV_RETURN_VALUE_IGNORED,5,2,1,1.280901754835404E-4,1.280901754835404E-4,1.280901754835404E-4,
12,5,MALICIOUS_CODE,0.017901748542880933,EI_EXPOSE_REP2,18,2,4,0.001537082105802485,6.404508774177021E-4,5.123607019341616E-4,
12,5,MALICIOUS_CODE,0.017901748542880933,EI_EXPOSE_REP2,18,2,4,0.001537082105802485,6.404508774177021E-4,5.123607019341616E-4,
12,5,MALICIOUS_CODE,0.017901748542880933,EI_EXPOSE_REP2,18,2,4,0.001537082105802485,6.404508774177021E-4,5.123607019341616E-4,
12,5,MALICIOUS_CODE,0.017901748542880933,EI_EXPOSE_REP2,18,2,4,0.001537082105802485,6.404508774177021E-4,5.123607019341616E-4,
12,5,STYLE,0.005412156536219817,PZLA_PREFER_ZERO_LENGTH_ARRAYS,20,3,1,0.001537082105802485,6.404508774177021E-4,1.280901754835404E-4,
12,2,STYLE,0.049125728559533725,NP_LOAD_OF_KNOWN_NULL_VALUE,16,2,2,0.001537082105802485,2.561803509670808E-4,2.561803509670808E-4,
12,2,STYLE,0.013738551207327226,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,20,3,2,0.001537082105802485,2.561803509670808E-4,2.561803509670808E-4,
12,4,MALICIOUS_CODE,0.017901748542880933,EI_EXPOSE_REP2,18,2,1,0.001537082105802485,5.123607019341616E-4,1.280901754835404E-4,
12,4,STYLE,0.013738551207327226,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,20,3,1,0.001537082105802485,5.123607019341616E-4,1.280901754835404E-4,
12,4,STYLE,0.00832639467110741,REC_CATCH_EXCEPTION,17,2,1,0.001537082105802485,5.123607019341616E-4,1.280901754835404E-4,
12,4,STYLE,0.00832639467110741,REC_CATCH_EXCEPTION,20,3,1,0.001537082105802485,5.123607019341616E-4,1.280901754835404E-4,
12,1,STYLE,0.013738551207327226,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,18,2,1,0.001537082105802485,1.280901754835404E-4,1.280901754835404E-4,
3,3,STYLE,8.326394671107411E-4,DLS_DEAD_LOCAL_STORE_SHADOWS_FIELD,9,1,2,3.8427052645062125E-4,3.8427052645062125E-4,2.561803509670808E-4,
3,3,BAD_PRACTICE,0.005412156536219817,NM_CONFUSING,19,3,1,3.8427052645062125E-4,3.8427052645062125E-4,1.280901754835404E-4,
3,3,STYLE,0.013738551207327226,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,3.8427052645062125E-4,3.8427052645062125E-4,1.280901754835404E-4,
1,1,BAD_PRACTICE,0.0020815986677768525,VA_FORMAT_STRING_USES_NEWLINE,20,2,1,1.280901754835404E-4,1.280901754835404E-4,1.280901754835404E-4,
7,1,PERFORMANCE,0.06869275603663613,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,8.966312283847829E-4,1.280901754835404E-4,0.0,
7,5,CORRECTNESS,0.002497918401332223,DMI_INVOKING_TOSTRING_ON_ARRAY,8,1,1,8.966312283847829E-4,6.404508774177021E-4,1.280901754835404E-4,
7,5,CORRECTNESS,0.002497918401332223,DMI_INVOKING_TOSTRING_ON_ARRAY,8,1,1,8.966312283847829E-4,6.404508774177021E-4,1.280901754835404E-4,
7,5,CORRECTNESS,4.1631973355537054E-4,RV_EXCEPTION_NOT_THROWN,1,1,1,8.966312283847829E-4,6.404508774177021E-4,1.280901754835404E-4,
7,5,MALICIOUS_CODE,0.02331390507910075,EI_EXPOSE_REP,18,2,1,8.966312283847829E-4,6.404508774177021E-4,1.280901754835404E-4,
7,5,MALICIOUS_CODE,0.017901748542880933,EI_EXPOSE_REP2,18,2,1,8.966312283847829E-4,6.404508774177021E-4,1.280901754835404E-4,
7,1,PERFORMANCE,0.06869275603663613,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,8.966312283847829E-4,1.280901754835404E-4,0.0,
15,1,BAD_PRACTICE,0.005828476269775187,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,19,3,1,0.0019213526322531063,1.280901754835404E-4,1.280901754835404E-4,
15,8,STYLE,0.005412156536219817,PZLA_PREFER_ZERO_LENGTH_ARRAYS,20,3,1,0.0019213526322531063,0.0010247214038683233,1.280901754835404E-4,
15,8,CORRECTNESS,4.1631973355537054E-4,RV_ABSOLUTE_VALUE_OF_HASHCODE,7,1,1,0.0019213526322531063,0.0010247214038683233,1.280901754835404E-4,
15,8,BAD_PRACTICE,4.1631973355537054E-4,SR_NOT_CHECKED,16,2,1,0.0019213526322531063,0.0010247214038683233,1.280901754835404E-4,
15,8,MALICIOUS_CODE,0.02331390507910075,EI_EXPOSE_REP,18,2,2,0.0019213526322531063,0.0010247214038683233,2.561803509670808E-4,
15,8,MALICIOUS_CODE,0.02331390507910075,EI_EXPOSE_REP,18,2,2,0.0019213526322531063,0.0010247214038683233,2.561803509670808E-4,
15,8,MALICIOUS_CODE,0.02331390507910075,EI_EXPOSE_REP,18,2,2,0.0019213526322531063,0.0010247214038683233,2.561803509670808E-4,
15,8,MALICIOUS_CODE,0.017901748542880933,EI_EXPOSE_REP2,18,2,1,0.0019213526322531063,0.0010247214038683233,1.280901754835404E-4,
15,8,MALICIOUS_CODE,0.017901748542880933,EI_EXPOSE_REP2,18,2,2,0.0019213526322531063,0.0010247214038683233,2.561803509670808E-4,
15,5,STYLE,0.0012489592006661116,DLS_DEAD_LOCAL_STORE_OF_NULL,20,3,2,0.0019213526322531063,6.404508774177021E-4,2.561803509670808E-4,
15,5,STYLE,0.0012489592006661116,DLS_DEAD_LOCAL_STORE_OF_NULL,20,3,1,0.0019213526322531063,6.404508774177021E-4,1.280901754835404E-4,
15,5,CORRECTNESS,0.0016652789342214821,IP_PARAMETER_IS_DEAD_BUT_OVERWRITTEN,11,3,2,0.0019213526322531063,6.404508774177021E-4,2.561803509670808E-4,
15,5,STYLE,0.010824313072439634,UCF_USELESS_CONTROL_FLOW,20,3,1,0.0019213526322531063,6.404508774177021E-4,1.280901754835404E-4,
15,5,STYLE,0.0012489592006661116,DLS_DEAD_LOCAL_STORE_OF_NULL,20,3,1,0.0019213526322531063,6.404508774177021E-4,1.280901754835404E-4,
15,1,CORRECTNESS,0.002497918401332223,DMI_INVOKING_TOSTRING_ON_ARRAY,10,2,1,0.0019213526322531063,1.280901754835404E-4,1.280901754835404E-4,
603,1,PERFORMANCE,0.06869275603663613,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.07723837581657488,1.280901754835404E-4,0.0,
