F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,
115,0,BAD_PRACTICE,0.004415011037527594,SE_BAD_FIELD,19,3,0,0.05368814192343604,0.0,0.0,
115,0,BAD_PRACTICE,0.004415011037527594,SE_BAD_FIELD,19,3,0,0.05368814192343604,0.0,0.0,
5,2,STYLE,0.02924944812362031,REC_CATCH_EXCEPTION,20,3,1,0.002334267040149393,9.337068160597573E-4,4.6685340802987864E-4,
0,0,BAD_PRACTICE,0.004415011037527594,SE_BAD_FIELD,19,3,0,0.0,0.0,0.0,
5,1,PERFORMANCE,0.033112582781456956,SIC_INNER_SHOULD_BE_STATIC,18,2,0,0.002334267040149393,4.6685340802987864E-4,0.0,
43,2,STYLE,0.012141280353200883,SF_SWITCH_FALLTHROUGH,17,2,2,0.020074696545284782,9.337068160597573E-4,9.337068160597573E-4,
43,2,STYLE,0.016004415011037526,SF_SWITCH_NO_DEFAULT,19,2,2,0.020074696545284782,9.337068160597573E-4,9.337068160597573E-4,
43,1,STYLE,0.016004415011037526,PZLA_PREFER_ZERO_LENGTH_ARRAYS,20,3,1,0.020074696545284782,4.6685340802987864E-4,4.6685340802987864E-4,
43,3,STYLE,0.09271523178807947,DLS_DEAD_LOCAL_STORE,17,2,1,0.020074696545284782,0.0014005602240896359,4.6685340802987864E-4,
43,3,PERFORMANCE,0.0027593818984547464,URF_UNREAD_FIELD,20,3,0,0.020074696545284782,0.0014005602240896359,0.0,
43,1,STYLE,5.518763796909492E-4,NS_NON_SHORT_CIRCUIT,20,3,1,0.020074696545284782,4.6685340802987864E-4,4.6685340802987864E-4,
43,2,STYLE,0.012141280353200883,SF_SWITCH_FALLTHROUGH,17,2,2,0.020074696545284782,9.337068160597573E-4,9.337068160597573E-4,
43,2,STYLE,0.016004415011037526,SF_SWITCH_NO_DEFAULT,19,2,2,0.020074696545284782,9.337068160597573E-4,9.337068160597573E-4,
