F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,
0,63,6827,1,19,1415,1,136,0.07079646017699115,453,27,0.059602649006622516,1.0,0,1,
0,63,6827,1,19,1415,1,136,0.07079646017699115,453,27,0.059602649006622516,1.0,0,1,
13,9,196,1,0,44,1,18,0.9402985074626866,60,58,0.9666666666666667,1.0,9,3,
0,5,98,1,4,21,1,6,0.1894273127753304,66,125,1.893939393939394,1.0,0,1,
0,5,196,2,9,44,1,18,0.957983193277311,55,47,0.8545454545454545,1.0,0,1,
88,13,2477,3,21,370,27,145,0.39893617021276595,135,20,0.14814814814814814,0.31691919191919193,11,0,
44,13,2477,3,22,370,14,145,0.324468085106383,135,20,0.14814814814814814,0.5777376033057852,11,1,
24,4,2477,3,12,370,6,145,0.5398230088495575,75,18,0.24,0.7916666666666666,19,1,
3,7,2477,2,8,370,1,145,0.4878048780487805,42,21,0.5,0.6666666666666666,0,1,
0,7,2477,2,4,370,1,145,0.5975609756097561,42,21,0.5,1.0,0,1,
7,5,2477,2,0,370,2,145,0.4714285714285714,40,20,0.5,1.0,2,1,
20,5,2477,2,16,370,7,145,0.43333333333333335,57,20,0.3508771929824561,0.6,4,1,
20,5,2477,2,16,370,7,145,0.37777777777777777,57,20,0.3508771929824561,0.54,4,1,
336,17,2477,3,14,370,82,145,0.7402078337330137,338,26,0.07692307692307693,0.19047619047619047,0,0,
665,17,2477,3,21,370,232,145,0.3233984241178486,338,26,0.07692307692307693,0.08214457115432959,0,0,
28,6,2477,4,8,370,11,145,0.46956521739130436,161,23,0.14285714285714285,0.14285714285714285,0,1,
19,6,2477,4,8,370,8,145,0.7739130434782608,161,23,0.14285714285714285,0.21052631578947367,0,1,
19,6,2477,4,8,370,8,145,0.6521739130434783,161,23,0.14285714285714285,0.21052631578947367,1,1,
18,3,2477,1,8,370,5,145,0.6857142857142857,42,20,0.47619047619047616,0.1111111111111111,13,1,
132,6,2477,1,16,370,46,145,0.5432098765432098,74,20,0.2702702702702703,0.20382395382395382,7,0,
