F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,
0.0,0.0,0.0,0.11971830985915492,0.22049559888677103,-1.0,0.0,0.018763796909492272,1385.5281690140846,-0.6521739130434783,0.0,
0.0,0.0,0.0,0.11971830985915492,0.22049559888677103,-1.0,0.0,0.018763796909492272,1385.5281690140846,-0.6521739130434783,0.0,
-1.0,0.16981132075471697,0.004405482378070488,0.19409937888198758,0.1983117923895596,-0.660377358490566,0.0,0.06898454746136866,1109.804347826087,-1.0,-1.0,
0.0,0.0,0.0,0.11971830985915492,0.22049559888677103,-1.0,0.0,0.018763796909492272,1385.5281690140846,0.0,0.0,
0.0,0.1,0.005000000000000001,0.17228464419475656,0.13441430093673498,-0.7666666666666667,0.0,0.025386313465783666,1086.314606741573,-1.0,-1.0,
-1.0,0.045454545454545456,0.0013558884297520662,0.19409937888198758,0.1983117923895596,-0.8636363636363636,0.0,0.06898454746136866,1109.804347826087,-1.0,-1.0,
-1.0,0.0,0.0,0.19409937888198758,0.1983117923895596,-0.9655172413793104,0.0,0.06898454746136866,1109.804347826087,-1.0,-1.0,
-1.0,0.3103448275862069,0.006688466111771701,0.19409937888198758,0.1983117923895596,-0.3793103448275862,0.0,0.06898454746136866,1109.804347826087,-1.0,-1.0,
-1.0,0.25,0.005859375,0.19409937888198758,0.1983117923895596,-0.35714285714285715,0.0,0.06898454746136866,1109.804347826087,-1.0,-1.0,
0.0,0.0,0.0,0.17228464419475656,0.13441430093673498,-1.0,0.0,0.025386313465783666,1086.314606741573,-1.0,-1.0,
-1.0,0.0,0.0,0.19409937888198758,0.1983117923895596,-1.0,0.0,0.06898454746136866,1109.804347826087,-1.0,-1.0,
-1.0,0.045454545454545456,0.0013558884297520662,0.19409937888198758,0.1983117923895596,-0.8636363636363636,0.0,0.06898454746136866,1109.804347826087,-1.0,-1.0,
-1.0,0.0,0.0,0.19409937888198758,0.1983117923895596,-0.9655172413793104,0.0,0.06898454746136866,1109.804347826087,-1.0,-1.0,
-1.0,0.0,0.0,0.1111111111111111,0.16972252209099487,-1.0,0.0,0.008830022075055188,1372.1458333333333,-1.0,-1.0,
-1.0,0.045454545454545456,0.0013558884297520662,0.19409937888198758,0.1983117923895596,-0.8636363636363636,0.0,0.06898454746136866,1109.804347826087,-1.0,-1.0,
-1.0,0.25,0.005859375,0.19409937888198758,0.1983117923895596,-0.35714285714285715,0.0,0.06898454746136866,1109.804347826087,-1.0,-1.0,
-1.0,0.25,0.005859375,0.19409937888198758,0.1983117923895596,-0.35714285714285715,0.0,0.06898454746136866,1109.804347826087,-1.0,-1.0,
-1.0,0.25,0.005859375,0.19409937888198758,0.1983117923895596,-0.35714285714285715,0.0,0.06898454746136866,1109.804347826087,-1.0,-1.0,
-1.0,0.11764705882352941,0.05190311418685121,0.16042780748663102,0.0018556117958445741,-0.6985294117647058,0.0,0.016556291390728478,914.4331550802139,-1.0,-1.0,
-1.0,0.045454545454545456,0.0013558884297520662,0.19409937888198758,0.1983117923895596,-0.8636363636363636,0.0,0.06898454746136866,1109.804347826087,-1.0,-1.0,
-1.0,0.0,0.0,0.19409937888198758,0.1983117923895596,-0.9655172413793104,0.0,0.06898454746136866,1109.804347826087,-1.0,-1.0,
-1.0,0.045454545454545456,0.0013558884297520662,0.19409937888198758,0.1983117923895596,-0.8636363636363636,0.0,0.06898454746136866,1109.804347826087,-1.0,-1.0,
-1.0,0.0,0.0,0.19409937888198758,0.1983117923895596,-0.9655172413793104,0.0,0.06898454746136866,1109.804347826087,-1.0,-1.0,
-1.0,0.045454545454545456,0.0013558884297520662,0.19409937888198758,0.1983117923895596,-0.8636363636363636,0.0,0.06898454746136866,1109.804347826087,-1.0,-1.0,
-1.0,0.0,0.0,0.19409937888198758,0.1983117923895596,-0.9655172413793104,0.0,0.06898454746136866,1109.804347826087,-1.0,-1.0,
-1.0,0.045454545454545456,0.0013558884297520662,0.19409937888198758,0.1983117923895596,-0.8636363636363636,0.0,0.06898454746136866,1109.804347826087,-1.0,-1.0,
-1.0,0.0,0.0,0.19409937888198758,0.1983117923895596,-0.9655172413793104,0.0,0.06898454746136866,1109.804347826087,-1.0,-1.0,
-1.0,0.045454545454545456,0.0013558884297520662,0.19409937888198758,0.1983117923895596,-0.8636363636363636,0.0,0.06898454746136866,1109.804347826087,-1.0,-1.0,
-1.0,0.0,0.0,0.19409937888198758,0.1983117923895596,-0.9655172413793104,0.0,0.06898454746136866,1109.804347826087,-1.0,-1.0,
-1.0,0.045454545454545456,0.0013558884297520662,0.19409937888198758,0.1983117923895596,-0.8636363636363636,0.0,0.06898454746136866,1109.804347826087,-1.0,-1.0,
-1.0,0.0,0.0,0.19409937888198758,0.1983117923895596,-0.9655172413793104,0.0,0.06898454746136866,1109.804347826087,-1.0,-1.0,
0.0,0.0,0.0,0.11971830985915492,0.22049559888677103,-1.0,0.0,0.018763796909492272,1385.5281690140846,-1.0,-1.0,
-1.0,0.5,0.016666666666666666,0.0970873786407767,0.13519626238217441,0.0,0.0,0.005518763796909493,1574.631067961165,-1.0,-1.0,
-1.0,0.045454545454545456,0.0013558884297520662,0.19409937888198758,0.1983117923895596,-0.8636363636363636,0.0,0.06898454746136866,1109.804347826087,-1.0,-1.0,
-1.0,0.0,0.0,0.19409937888198758,0.1983117923895596,-0.9655172413793104,0.0,0.06898454746136866,1109.804347826087,-1.0,-1.0,
