F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,
24,2,STYLE,0.0381791483113069,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,20,3,1,0.034139402560455195,0.002844950213371266,0.001422475106685633,
24,2,PERFORMANCE,0.033773861967694566,SIC_INNER_SHOULD_BE_STATIC,18,2,0,0.034139402560455195,0.002844950213371266,0.0,
24,2,I18N,0.013215859030837005,DM_CONVERT_CASE,20,3,1,0.034139402560455195,0.002844950213371266,0.001422475106685633,
24,2,STYLE,0.0381791483113069,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,18,2,1,0.034139402560455195,0.002844950213371266,0.001422475106685633,
24,14,STYLE,0.011747430249632892,BC_VACUOUS_INSTANCEOF,17,2,1,0.034139402560455195,0.01991465149359886,0.001422475106685633,
24,14,STYLE,0.011747430249632892,BC_VACUOUS_INSTANCEOF,17,2,2,0.034139402560455195,0.01991465149359886,0.002844950213371266,
24,14,STYLE,0.011747430249632892,BC_VACUOUS_INSTANCEOF,17,2,2,0.034139402560455195,0.01991465149359886,0.002844950213371266,
24,14,STYLE,0.011747430249632892,BC_VACUOUS_INSTANCEOF,17,2,2,0.034139402560455195,0.01991465149359886,0.002844950213371266,
24,14,STYLE,0.011747430249632892,BC_VACUOUS_INSTANCEOF,17,2,2,0.034139402560455195,0.01991465149359886,0.002844950213371266,
24,14,STYLE,0.011747430249632892,BC_VACUOUS_INSTANCEOF,17,2,1,0.034139402560455195,0.01991465149359886,0.001422475106685633,
24,14,STYLE,0.011747430249632892,BC_VACUOUS_INSTANCEOF,17,2,2,0.034139402560455195,0.01991465149359886,0.002844950213371266,
24,14,STYLE,0.011747430249632892,BC_VACUOUS_INSTANCEOF,17,2,2,0.034139402560455195,0.01991465149359886,0.002844950213371266,
24,14,BAD_PRACTICE,0.011747430249632892,NM_CONFUSING,19,3,1,0.034139402560455195,0.01991465149359886,0.001422475106685633,
24,14,BAD_PRACTICE,0.011747430249632892,NM_CONFUSING,19,3,1,0.034139402560455195,0.01991465149359886,0.001422475106685633,
24,14,BAD_PRACTICE,0.011747430249632892,NM_CONFUSING,19,3,1,0.034139402560455195,0.01991465149359886,0.001422475106685633,
