F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,
0,3,1089,2,0,227,1,31,0.8709677419354839,34,19,0.5588235294117647,1.0,0,1,
0,3,1089,2,9,227,1,31,0.8064516129032258,34,19,0.5588235294117647,1.0,0,1,
34,8,1089,1,8,227,11,31,0.6717557251908397,104,133,1.2788461538461537,0.14705882352941177,0,1,
9,8,1089,1,8,227,2,31,0.851145038167939,104,133,1.2788461538461537,0.6666666666666666,4,1,
3,23,1089,2,8,227,1,31,0.7412587412587412,139,110,0.7913669064748201,0.6666666666666666,0,1,
3,23,1089,2,8,227,1,31,0.6853146853146853,139,110,0.7913669064748201,0.6666666666666666,0,1,
3,23,1089,2,8,227,1,31,0.6013986013986014,139,110,0.7913669064748201,0.6666666666666666,0,1,
3,23,1089,2,8,227,1,31,0.5734265734265734,139,110,0.7913669064748201,0.6666666666666666,0,1,
3,23,1089,2,8,227,1,31,0.6573426573426573,139,110,0.7913669064748201,0.6666666666666666,0,1,
3,23,1089,2,8,227,1,31,0.5454545454545454,139,110,0.7913669064748201,0.6666666666666666,0,1,
3,23,1089,2,8,227,1,31,0.7132867132867133,139,110,0.7913669064748201,0.6666666666666666,0,1,
3,23,1089,2,8,227,1,31,0.6293706293706294,139,110,0.7913669064748201,0.6666666666666666,1,1,
3,23,1089,2,6,227,1,31,0.6870629370629371,139,110,0.7913669064748201,0.8333333333333334,0,0,
3,23,1089,2,6,227,1,31,0.7185314685314685,139,110,0.7913669064748201,0.8333333333333334,0,0,
3,23,1089,2,6,227,1,31,0.45104895104895104,139,110,0.7913669064748201,0.8333333333333334,0,0,
3,23,1089,2,6,227,1,31,0.8933566433566433,139,110,0.7913669064748201,0.8333333333333334,0,0,
8,23,1089,2,5,227,1,31,1.0332167832167831,139,110,0.7913669064748201,0.4166666666666667,0,0,
3,23,1089,2,6,227,1,31,1.4667832167832169,139,110,0.7913669064748201,0.8333333333333334,0,0,
6,14,1089,3,7,227,1,31,0.1379647749510763,381,51,0.13385826771653545,0.6666666666666666,1,0,
3,4,1089,1,8,227,1,31,0.835820895522388,39,19,0.48717948717948717,0.6666666666666666,0,1,
0,4,1089,1,8,227,1,31,0.835820895522388,39,19,0.48717948717948717,1.0,0,1,
3,13,1089,1,8,227,1,31,0.9453781512605042,80,135,1.6875,0.6666666666666666,0,1,
3,13,1089,1,8,227,1,31,0.9915966386554622,80,135,1.6875,0.6666666666666666,0,1,
66,5,57,1,12,5,19,1,0.7774193548387097,77,60,0.7792207792207793,0.09848484848484848,9,0,
66,5,57,1,12,5,19,1,0.9580645161290322,77,60,0.7792207792207793,0.4318181818181818,9,0,
33,5,57,1,12,5,10,1,0.7741935483870968,77,60,0.7792207792207793,0.18181818181818182,9,1,
33,5,57,1,12,5,10,1,0.9548387096774194,77,60,0.7792207792207793,0.8484848484848485,9,1,
46,10,426,1,16,31,5,6,0.38267148014440433,129,116,0.8992248062015504,0.5217391304347826,0,1,
46,10,426,1,16,31,5,6,0.3862815884476534,129,116,0.8992248062015504,0.5434782608695652,0,1,
46,10,426,1,20,31,5,6,0.3176895306859206,129,116,0.8992248062015504,0.21739130434782608,0,1,
46,10,426,1,20,31,5,6,0.3574007220216607,129,116,0.8992248062015504,0.41304347826086957,0,1,
46,10,426,1,0,31,5,6,0.4368231046931408,129,116,0.8992248062015504,1.0,0,1,
8,10,426,1,12,31,1,6,0.5523465703971119,129,116,0.8992248062015504,0.5,0,1,
13,10,426,1,16,31,1,6,0.9711191335740073,129,116,0.8992248062015504,0.5384615384615384,0,1,
13,10,426,1,16,31,1,6,0.9711191335740073,129,116,0.8992248062015504,0.5384615384615384,0,1,
71,4,426,1,12,31,22,6,0.8217391304347826,149,73,0.4899328859060403,0.43661971830985913,37,1,
39,18,2214,2,8,335,1,38,0.2822349570200573,631,19,0.030110935023771792,0.05128205128205128,0,1,
39,18,2214,2,8,335,1,38,0.3424068767908309,631,19,0.030110935023771792,0.05128205128205128,0,1,
39,18,2214,2,8,335,1,38,0.40257879656160456,631,19,0.030110935023771792,0.05128205128205128,0,1,
39,18,2214,2,8,335,1,38,0.46275071633237824,631,19,0.030110935023771792,0.05128205128205128,0,1,
39,18,2214,2,8,335,1,38,0.5229226361031518,631,19,0.030110935023771792,0.05128205128205128,0,1,
39,18,2214,2,8,335,1,38,0.5830945558739254,631,19,0.030110935023771792,0.05128205128205128,0,1,
39,18,2214,2,8,335,1,38,0.6432664756446992,631,19,0.030110935023771792,0.05128205128205128,0,1,
39,18,2214,2,8,335,1,38,0.7034383954154728,631,19,0.030110935023771792,0.05128205128205128,0,1,
39,18,2214,2,8,335,1,38,0.7636103151862464,631,19,0.030110935023771792,0.05128205128205128,0,1,
39,18,2214,2,8,335,1,38,0.8237822349570201,631,19,0.030110935023771792,0.05128205128205128,0,1,
39,18,2214,2,8,335,1,38,0.8839541547277937,631,19,0.030110935023771792,0.05128205128205128,0,1,
39,18,2214,2,8,335,1,38,0.9441260744985673,631,19,0.030110935023771792,0.05128205128205128,9,1,
8,17,2214,1,8,335,2,38,0.6404494382022472,207,21,0.10144927536231885,0.25,0,1,
8,17,2214,1,8,335,2,38,0.5692883895131086,207,21,0.10144927536231885,0.25,0,1,
8,17,2214,1,8,335,2,38,0.602996254681648,207,21,0.10144927536231885,0.25,0,1,
6,17,2214,1,8,335,1,38,0.9662921348314607,207,21,0.10144927536231885,0.5,0,1,
3,17,2214,1,8,335,1,38,0.9887640449438202,207,21,0.10144927536231885,0.6666666666666666,0,1,
21,17,2214,1,8,335,1,38,0.5056179775280899,207,21,0.10144927536231885,0.38095238095238093,21,1,
8,17,2214,1,8,335,2,38,0.6816479400749064,207,21,0.10144927536231885,0.25,0,1,
8,17,2214,1,8,335,2,38,0.7865168539325843,207,21,0.10144927536231885,0.25,0,1,
8,17,2214,1,8,335,2,38,0.8202247191011236,207,21,0.10144927536231885,0.25,0,1,
8,17,2214,1,8,335,2,38,0.6404494382022472,207,21,0.10144927536231885,0.25,0,1,
8,17,2214,1,8,335,2,38,0.5692883895131086,207,21,0.10144927536231885,0.25,0,1,
8,17,2214,1,8,335,2,38,0.7153558052434457,207,21,0.10144927536231885,0.25,0,1,
8,17,2214,1,8,335,2,38,0.7490636704119851,207,21,0.10144927536231885,0.25,0,1,
8,17,2214,1,8,335,2,38,0.602996254681648,207,21,0.10144927536231885,0.25,0,1,
9,17,2214,1,8,335,2,38,0.9250936329588015,207,21,0.10144927536231885,0.2222222222222222,0,1,
8,17,2214,1,8,335,2,38,0.8913857677902621,207,21,0.10144927536231885,0.25,0,1,
8,17,2214,1,8,335,2,38,0.8576779026217228,207,21,0.10144927536231885,0.25,0,1,
42,17,2214,1,8,335,1,38,0.4850187265917603,207,21,0.10144927536231885,0.05952380952380952,21,0,
42,17,2214,1,8,335,1,38,0.5074906367041199,207,21,0.10144927536231885,0.20238095238095238,21,0,
42,17,2214,1,8,335,1,38,0.4887640449438202,207,21,0.10144927536231885,0.08333333333333333,21,0,
