F41,F40,F43,F42,F45,F44,F140,F47,F141,F46,F142,F49,F143,F48,F126,F127,F128,F129,F50,F52,F51,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F138,F139,
89,0.0,11,89,0,189,3257,8813,132806,0.011092515167183885,46893,620,0.05687654464361471,2409,43,44,0,87,11842,0.035473781384571204,6404,0,-1,0,0.05151716138349658,0,2767,0,2297,13,0,5077,470,0.06950707874134748,88221,41328,
89,0.0,11,89,0,189,3257,8813,132806,0.011092515167183885,46893,620,0.05687654464361471,2409,43,44,0,87,11842,0.035473781384571204,6404,0,-1,0,0.05151716138349658,0,2767,0,2297,13,0,5077,470,0.06950707874134748,88221,41328,
89,0.0,11,89,0,189,3257,8813,132806,0.011092515167183885,46893,620,0.05687654464361471,2409,410,229,0,639,11842,0.035473781384571204,6404,0,181,0,0.16888335430002097,0,2767,0,2297,13,0,5077,470,0.06950707874134748,88221,41328,
89,0.0,11,89,0,189,3257,8813,132806,0.011092515167183885,46893,620,0.05687654464361471,2409,410,229,0,639,11842,0.035473781384571204,6404,0,181,0,0.16888335430002097,0,2767,0,2297,13,0,5077,470,0.06950707874134748,88221,41328,
89,0.015151515151515152,11,89,0,189,3257,8813,132806,0.011092515167183885,46893,620,0.05687654464361471,2409,496,254,0,750,11842,0.035473781384571204,6404,1,242,0,0.06794857958684575,1,2767,0,2297,13,-1,5077,470,0.06950707874134748,88221,41328,
89,0.015151515151515152,11,89,0,189,3257,8813,132806,0.011092515167183885,46893,620,0.05687654464361471,2409,496,254,0,750,11842,0.035473781384571204,6404,1,242,0,0.06794857958684575,1,2767,0,2297,13,-1,5077,470,0.06950707874134748,88221,41328,
89,0.015151515151515152,11,89,0,189,3257,8813,132806,0.011092515167183885,46893,620,0.05687654464361471,2409,496,254,0,750,11842,0.035473781384571204,6404,1,242,0,0.06794857958684575,1,2767,0,2297,13,-1,5077,470,0.06950707874134748,88221,41328,
89,0.015151515151515152,11,89,0,189,3257,8813,132806,0.011092515167183885,46893,620,0.05687654464361471,2409,496,254,0,750,11842,0.035473781384571204,6404,1,242,0,0.06794857958684575,1,2767,0,2297,13,-1,5077,470,0.06950707874134748,88221,41328,
89,0.015151515151515152,11,89,0,189,3257,8813,132806,0.011092515167183885,46893,620,0.05687654464361471,2409,496,254,0,750,11842,0.035473781384571204,6404,1,242,0,0.06794857958684575,1,2767,0,2297,13,-1,5077,470,0.06950707874134748,88221,41328,
89,0.015151515151515152,11,89,0,189,3257,8813,132806,0.011092515167183885,46893,620,0.05687654464361471,2409,496,254,0,750,11842,0.035473781384571204,6404,1,242,0,0.06794857958684575,1,2767,0,2297,13,-1,5077,470,0.06950707874134748,88221,41328,
