F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,
0,3,1154,2,9,231,1,33,0.782608695652174,38,19,0.5,1.0,0,1,
0,3,1154,2,9,231,1,33,0.782608695652174,38,19,0.5,1.0,0,1,
34,8,1154,1,8,231,11,33,0.6742424242424242,105,133,1.2666666666666666,0.14705882352941177,0,1,
9,8,1154,1,8,231,2,33,0.8522727272727273,105,133,1.2666666666666666,0.6666666666666666,5,1,
3,23,1154,2,8,231,1,33,0.7394366197183099,138,110,0.7971014492753623,0.6666666666666666,0,1,
3,23,1154,2,8,231,1,33,0.6830985915492958,138,110,0.7971014492753623,0.6666666666666666,0,1,
3,23,1154,2,8,231,1,33,0.5985915492957746,138,110,0.7971014492753623,0.6666666666666666,0,1,
3,23,1154,2,8,231,1,33,0.5704225352112676,138,110,0.7971014492753623,0.6666666666666666,0,1,
3,23,1154,2,8,231,1,33,0.6549295774647887,138,110,0.7971014492753623,0.6666666666666666,0,1,
3,23,1154,2,8,231,1,33,0.5422535211267606,138,110,0.7971014492753623,0.6666666666666666,0,1,
3,23,1154,2,8,231,1,33,0.7112676056338029,138,110,0.7971014492753623,0.6666666666666666,0,1,
3,23,1154,2,8,231,1,33,0.6267605633802817,138,110,0.7971014492753623,0.6666666666666666,1,1,
3,23,1154,2,6,231,1,33,0.7007042253521126,138,110,0.7971014492753623,0.8333333333333334,0,0,
3,23,1154,2,6,231,1,33,0.7323943661971831,138,110,0.7971014492753623,0.8333333333333334,0,0,
3,23,1154,2,6,231,1,33,0.4507042253521127,138,110,0.7971014492753623,0.8333333333333334,0,0,
3,23,1154,2,6,231,1,33,0.9084507042253521,138,110,0.7971014492753623,0.8333333333333334,0,0,
8,23,1154,2,5,231,1,33,1.0422535211267605,138,110,0.7971014492753623,0.4166666666666667,0,0,
3,23,1154,2,6,231,1,33,1.4859154929577465,138,110,0.7971014492753623,0.8333333333333334,0,0,
6,14,1154,3,7,231,1,33,0.16095238095238096,398,51,0.12814070351758794,0.6666666666666666,1,0,
3,13,1154,1,8,231,1,33,0.9456066945606695,80,136,1.7,0.6666666666666666,0,1,
3,13,1154,1,8,231,1,33,0.9916317991631799,80,136,1.7,0.6666666666666666,0,1,
8,3,1154,1,8,231,1,33,0.8709677419354839,33,19,0.5757575757575758,0.5,5,1,
66,5,86,1,12,9,19,3,0.775974025974026,76,60,0.7894736842105263,0.09848484848484848,9,0,
66,5,86,1,12,9,19,3,0.9577922077922078,76,60,0.7894736842105263,0.4318181818181818,9,0,
33,5,86,1,12,9,10,3,0.7727272727272727,76,60,0.7894736842105263,0.18181818181818182,9,1,
33,5,86,1,12,9,10,3,0.9545454545454546,76,60,0.7894736842105263,0.8484848484848485,9,1,
4,1,86,1,6,9,1,3,1.4305555555555556,11,22,2.0,0.75,1,0,
46,10,428,1,16,31,5,6,0.3870967741935484,130,116,0.8923076923076924,0.5217391304347826,0,1,
46,10,428,1,16,31,5,6,0.3906810035842294,130,116,0.8923076923076924,0.5434782608695652,0,1,
46,10,428,1,20,31,5,6,0.3225806451612903,130,116,0.8923076923076924,0.21739130434782608,0,1,
46,10,428,1,20,31,5,6,0.36200716845878134,130,116,0.8923076923076924,0.41304347826086957,0,1,
46,10,428,1,0,31,5,6,0.44086021505376344,130,116,0.8923076923076924,1.0,0,1,
8,10,428,1,12,31,1,6,0.5555555555555556,130,116,0.8923076923076924,0.5,0,1,
13,10,428,1,16,31,1,6,0.9713261648745519,130,116,0.8923076923076924,0.5384615384615384,0,1,
13,10,428,1,16,31,1,6,0.9713261648745519,130,116,0.8923076923076924,0.5384615384615384,0,1,
71,4,428,1,12,31,22,6,0.8232758620689655,150,73,0.4866666666666667,0.43661971830985913,37,1,
0,19,2611,2,10,385,1,45,0.05524079320113314,636,19,0.029874213836477988,1.0,0,1,
39,19,2611,2,8,385,1,45,0.28895184135977336,636,19,0.029874213836477988,0.05128205128205128,0,1,
39,19,2611,2,8,385,1,45,0.34844192634560905,636,19,0.029874213836477988,0.05128205128205128,0,1,
39,19,2611,2,8,385,1,45,0.40793201133144474,636,19,0.029874213836477988,0.05128205128205128,0,1,
39,19,2611,2,8,385,1,45,0.46742209631728043,636,19,0.029874213836477988,0.05128205128205128,0,1,
39,19,2611,2,8,385,1,45,0.5269121813031161,636,19,0.029874213836477988,0.05128205128205128,0,1,
39,19,2611,2,8,385,1,45,0.5864022662889519,636,19,0.029874213836477988,0.05128205128205128,0,1,
39,19,2611,2,8,385,1,45,0.6458923512747875,636,19,0.029874213836477988,0.05128205128205128,0,1,
39,19,2611,2,8,385,1,45,0.7053824362606232,636,19,0.029874213836477988,0.05128205128205128,0,1,
39,19,2611,2,8,385,1,45,0.7648725212464589,636,19,0.029874213836477988,0.05128205128205128,0,1,
39,19,2611,2,8,385,1,45,0.8243626062322946,636,19,0.029874213836477988,0.05128205128205128,0,1,
39,19,2611,2,8,385,1,45,0.8838526912181303,636,19,0.029874213836477988,0.05128205128205128,0,1,
39,19,2611,2,8,385,1,45,0.943342776203966,636,19,0.029874213836477988,0.05128205128205128,9,1,
3,2,2611,1,6,385,1,45,0.7033898305084746,31,19,0.6129032258064516,0.8333333333333334,0,0,
8,6,2611,2,8,385,2,45,0.8181818181818182,112,20,0.17857142857142858,0.25,0,1,
8,6,2611,2,8,385,2,45,0.7532467532467533,112,20,0.17857142857142858,0.25,3,1,
0,1,2611,3,4,385,1,45,0.6491228070175439,29,19,0.6551724137931034,1.0,0,1,
10,20,2611,1,8,385,3,45,0.9067524115755627,130,145,1.1153846153846154,0.5,0,1,
10,35,2611,4,0,385,2,45,0.5403225806451613,288,39,0.13541666666666666,1.0,0,1,
9,35,2611,4,8,385,1,45,0.8709677419354839,288,39,0.13541666666666666,0.2222222222222222,12,1,
9,35,2611,4,8,385,1,45,0.8709677419354839,288,39,0.13541666666666666,0.2222222222222222,12,1,
0,5,2611,2,0,385,1,45,0.5848563968668408,265,87,0.3283018867924528,1.0,0,1,
7,5,2611,1,8,385,1,45,0.5806451612903226,56,27,0.48214285714285715,0.7142857142857143,0,1,
9,5,2611,1,8,385,1,45,0.6989247311827957,56,27,0.48214285714285715,0.7777777777777778,0,1,
12,5,2611,1,8,385,1,45,0.967741935483871,56,27,0.48214285714285715,0.8333333333333334,0,1,
4,5,2611,1,8,385,1,45,0.8064516129032258,56,27,0.48214285714285715,0.5,1,1,
6,12,2611,1,8,385,1,45,0.9536082474226805,147,21,0.14285714285714285,0.5,0,1,
3,12,2611,1,8,385,1,45,0.9845360824742269,147,21,0.14285714285714285,0.6666666666666666,0,1,
21,12,2611,1,8,385,1,45,0.5721649484536082,147,21,0.14285714285714285,0.38095238095238093,21,1,
8,12,2611,1,8,385,2,45,0.654639175257732,147,21,0.14285714285714285,0.25,0,1,
8,12,2611,1,8,385,2,45,0.7525773195876289,147,21,0.14285714285714285,0.25,0,1,
8,12,2611,1,8,385,2,45,0.7010309278350515,147,21,0.14285714285714285,0.25,0,1,
9,12,2611,1,8,385,2,45,0.8969072164948454,147,21,0.14285714285714285,0.2222222222222222,0,1,
8,12,2611,1,8,385,2,45,0.8505154639175257,147,21,0.14285714285714285,0.25,0,1,
8,12,2611,1,8,385,2,45,0.8041237113402062,147,21,0.14285714285714285,0.25,0,1,
42,12,2611,1,8,385,1,45,0.5438144329896907,147,21,0.14285714285714285,0.05952380952380952,21,0,
42,12,2611,1,8,385,1,45,0.5747422680412371,147,21,0.14285714285714285,0.20238095238095238,21,0,
42,12,2611,1,8,385,1,45,0.5489690721649485,147,21,0.14285714285714285,0.08333333333333333,21,0,
21,12,2611,1,8,385,1,45,0.5721649484536082,147,21,0.14285714285714285,0.38095238095238093,21,1,
6,8,2611,1,8,385,1,45,0.9338235294117647,96,23,0.23958333333333334,0.5,0,1,
3,8,2611,1,8,385,1,45,0.9779411764705882,96,23,0.23958333333333334,0.6666666666666666,0,1,
21,8,2611,1,8,385,1,45,0.5294117647058824,96,23,0.23958333333333334,0.38095238095238093,21,1,
9,8,2611,1,8,385,2,45,0.8529411764705882,96,23,0.23958333333333334,0.2222222222222222,0,1,
8,8,2611,1,8,385,2,45,0.7867647058823529,96,23,0.23958333333333334,0.25,0,1,
8,8,2611,1,8,385,2,45,0.7205882352941176,96,23,0.23958333333333334,0.25,0,1,
0,8,2611,1,4,385,1,45,0.3382352941176471,96,23,0.23958333333333334,1.0,0,1,
42,8,2611,1,8,385,1,45,0.4889705882352941,96,23,0.23958333333333334,0.05952380952380952,21,0,
42,8,2611,1,8,385,1,45,0.5330882352941176,96,23,0.23958333333333334,0.20238095238095238,21,0,
42,8,2611,1,8,385,1,45,0.4963235294117647,96,23,0.23958333333333334,0.08333333333333333,21,0,
21,8,2611,1,8,385,1,45,0.5294117647058824,96,23,0.23958333333333334,0.38095238095238093,21,1,
31,11,2611,1,12,385,6,45,0.6923076923076923,80,20,0.25,0.9032258064516129,23,1,
31,11,2611,1,12,385,6,45,0.6837606837606838,80,20,0.25,0.8709677419354839,23,1,
45,22,2611,5,16,385,8,45,0.4172794117647059,247,232,0.9392712550607287,0.7008333333333334,23,1,
45,22,2611,5,10,385,8,45,0.45036764705882354,247,232,0.9392712550607287,0.8962962962962964,23,1,
0,14,2611,2,10,385,1,45,0.9302325581395349,167,21,0.12574850299401197,1.0,0,1,
0,12,2611,2,10,385,1,45,0.9230769230769231,149,21,0.14093959731543623,1.0,0,1,
0,4,1597,1,4,210,1,56,0.45454545454545453,58,19,0.3275862068965517,1.0,0,1,
0,4,1597,1,4,210,1,56,0.43617021276595747,63,19,0.30158730158730157,1.0,0,1,
3,3,1597,2,8,210,1,56,0.6451612903225806,33,19,0.5757575757575758,0.6666666666666666,0,1,
0,3,1597,2,9,210,1,56,0.8548387096774194,33,19,0.5757575757575758,1.0,0,1,
0,3,1597,2,9,210,1,56,0.8548387096774194,33,19,0.5757575757575758,1.0,0,1,
0,5,1597,1,4,210,1,56,0.5060240963855421,48,24,0.5,1.0,0,1,
0,2,1597,1,4,210,1,56,0.6086956521739131,42,19,0.4523809523809524,1.0,0,1,
18,2,1597,1,8,210,1,56,0.7971014492753623,42,19,0.4523809523809524,0.2777777777777778,32,1,
18,2,1597,1,8,210,1,56,0.9130434782608695,42,19,0.4523809523809524,0.7222222222222222,32,1,
0,2,1597,1,4,210,1,56,0.6,36,19,0.5277777777777778,1.0,0,1,
15,2,1597,1,8,210,4,56,0.8461538461538461,36,19,0.5277777777777778,0.4666666666666667,0,1,
0,2,1597,1,8,210,1,56,0.6923076923076923,36,19,0.5277777777777778,1.0,0,1,
0,2,1597,1,4,210,1,56,0.6111111111111112,44,19,0.4318181818181818,1.0,0,1,
16,2,1597,1,8,210,1,56,0.7777777777777778,44,19,0.4318181818181818,0.25,21,1,
16,2,1597,1,8,210,1,56,0.8333333333333334,44,19,0.4318181818181818,0.5,21,1,
14,3,1597,1,8,210,1,56,0.927536231884058,41,19,0.4634146341463415,0.7857142857142857,6,1,
0,2,1597,2,4,210,1,56,0.3923076923076923,98,21,0.21428571428571427,1.0,0,1,
0,2,1597,4,4,210,1,56,0.7407407407407407,75,20,0.26666666666666666,1.0,0,1,
0,2,1597,4,4,210,1,56,0.7407407407407407,75,20,0.26666666666666666,1.0,0,1,
9,2,1597,4,8,210,1,56,0.8425925925925926,75,20,0.26666666666666666,0.4444444444444444,14,1,
25,2,1597,1,12,210,1,56,0.7922077922077922,50,19,0.38,0.68,21,1,
25,2,1597,1,12,210,1,56,0.7272727272727273,50,19,0.38,0.68,21,1,
8,21,1597,2,7,210,2,56,0.4,214,114,0.5327102803738317,0.44642857142857145,0,0,
0,21,1597,2,10,210,1,56,0.6904109589041096,214,114,0.5327102803738317,1.0,0,1,
0,21,1597,2,10,210,1,56,0.6904109589041096,214,114,0.5327102803738317,1.0,0,1,
0,29,1597,2,7,210,1,56,0.11914893617021277,277,147,0.5306859205776173,1.0,0,1,
0,2,1597,1,4,210,1,56,0.7307692307692307,24,19,0.7916666666666666,1.0,0,1,
5,2,1597,1,8,210,1,56,0.9230769230769231,24,19,0.7916666666666666,0.4,6,1,
0,18,1597,1,4,210,1,56,0.2264957264957265,186,19,0.10215053763440861,1.0,0,1,
16,18,1597,1,8,210,4,56,0.8717948717948718,186,19,0.10215053763440861,0.4375,7,1,
0,2,1597,1,4,210,1,56,0.6029411764705882,38,21,0.5526315789473685,1.0,0,1,
15,2,1597,1,8,210,1,56,0.7647058823529411,38,21,0.5526315789473685,0.26666666666666666,23,1,
0,1,1597,1,4,210,1,56,0.7446808510638298,22,19,0.8636363636363636,1.0,0,1,
0,1,1597,1,4,210,1,56,0.7727272727272727,17,19,1.1176470588235294,1.0,0,1,
11,6,1597,3,8,210,2,56,0.4378698224852071,122,31,0.2540983606557377,0.18181818181818182,0,1,
11,6,1597,3,8,210,2,56,0.514792899408284,122,31,0.2540983606557377,0.18181818181818182,0,1,
12,6,1597,3,8,210,2,56,0.591715976331361,122,31,0.2540983606557377,0.16666666666666666,0,1,
20,6,1597,3,8,210,4,56,0.35502958579881655,122,31,0.2540983606557377,0.7,18,1,
0,10,1597,1,4,210,1,56,0.3233082706766917,95,19,0.2,1.0,0,1,
0,2,1597,6,4,210,1,56,0.4927536231884058,103,21,0.20388349514563106,1.0,0,1,
20,2,1597,6,12,210,5,56,0.8297101449275363,103,21,0.20388349514563106,0.225,0,0,
20,2,1597,6,14,210,5,56,0.8478260869565217,103,21,0.20388349514563106,0.35,0,0,
0,2,1597,6,10,210,1,56,0.717391304347826,103,21,0.20388349514563106,1.0,0,1,
