F41,F40,F43,F42,F45,F44,F140,F47,F141,F46,F142,F49,F143,F48,F126,F127,F128,F129,F50,F52,F51,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F138,F139,
45,0.0,107,18,27,170,4642,643,207446,0.07623087145540884,24338,401,0.09667406878761038,202,87,45,0,132,1246,0.006923349349910461,441,0,42,0,0.049893506450958705,0,5269,0,2429,166,0,7864,2840,0.13266086546875624,113571,89233,
45,0.0,107,18,27,170,4642,643,207446,0.07623087145540884,24338,401,0.09667406878761038,202,87,45,0,132,1246,0.006923349349910461,441,0,42,0,0.049893506450958705,0,5269,0,2429,166,0,7864,2840,0.13266086546875624,113571,89233,
45,0.0,107,18,27,170,4642,643,207446,0.07623087145540884,24338,401,0.09667406878761038,202,365,319,50,734,1246,0.006923349349910461,441,0,46,0,0.1635156852669051,0,5269,0,2429,166,0,7864,2840,0.13266086546875624,113571,89233,
45,0.0,107,18,27,170,4642,643,207446,0.07623087145540884,24338,401,0.09667406878761038,202,365,319,50,734,1246,0.006923349349910461,441,0,46,0,0.1635156852669051,0,5269,0,2429,166,0,7864,2840,0.13266086546875624,113571,89233,
45,0.11764705882352941,107,18,27,170,4642,643,207446,0.07623087145540884,24338,401,0.09667406878761038,202,735,254,2,991,1246,0.006923349349910461,441,0,481,0,0.07428871200163242,2,5269,2,2429,166,0,7864,2840,0.13266086546875624,113571,89233,
45,0.11764705882352941,107,18,27,170,4642,643,207446,0.07623087145540884,24338,401,0.09667406878761038,202,735,254,2,991,1246,0.006923349349910461,441,0,481,0,0.07428871200163242,2,5269,2,2429,166,0,7864,2840,0.13266086546875624,113571,89233,
45,0.11764705882352941,107,18,27,170,4642,643,207446,0.07623087145540884,24338,401,0.09667406878761038,202,735,254,2,991,1246,0.006923349349910461,441,0,481,0,0.07428871200163242,2,5269,2,2429,166,0,7864,2840,0.13266086546875624,113571,89233,
45,0.11764705882352941,107,18,27,170,4642,643,207446,0.07623087145540884,24338,401,0.09667406878761038,202,735,254,2,991,1246,0.006923349349910461,441,0,481,0,0.07428871200163242,2,5269,2,2429,166,0,7864,2840,0.13266086546875624,113571,89233,
45,0.11764705882352941,107,18,27,170,4642,643,207446,0.07623087145540884,24338,401,0.09667406878761038,202,735,254,2,991,1246,0.006923349349910461,441,0,481,0,0.07428871200163242,2,5269,2,2429,166,0,7864,2840,0.13266086546875624,113571,89233,
45,0.11764705882352941,107,18,27,170,4642,643,207446,0.07623087145540884,24338,401,0.09667406878761038,202,735,254,2,991,1246,0.006923349349910461,441,0,481,0,0.07428871200163242,2,5269,2,2429,166,0,7864,2840,0.13266086546875624,113571,89233,
45,0.11764705882352941,107,18,27,170,4642,643,207446,0.07623087145540884,24338,401,0.09667406878761038,202,735,254,2,991,1246,0.006923349349910461,441,0,481,0,0.07428871200163242,2,5269,2,2429,166,0,7864,2840,0.13266086546875624,113571,89233,
45,0.11764705882352941,107,18,27,170,4642,643,207446,0.07623087145540884,24338,401,0.09667406878761038,202,735,254,2,991,1246,0.006923349349910461,441,0,481,0,0.07428871200163242,2,5269,2,2429,166,0,7864,2840,0.13266086546875624,113571,89233,
45,0.11764705882352941,107,18,27,170,4642,643,207446,0.07623087145540884,24338,401,0.09667406878761038,202,735,254,2,991,1246,0.006923349349910461,441,0,481,0,0.07428871200163242,2,5269,2,2429,166,0,7864,2840,0.13266086546875624,113571,89233,
45,0.11764705882352941,107,18,27,170,4642,643,207446,0.07623087145540884,24338,401,0.09667406878761038,202,735,254,2,991,1246,0.006923349349910461,441,0,481,0,0.07428871200163242,2,5269,2,2429,166,0,7864,2840,0.13266086546875624,113571,89233,
45,0.11764705882352941,107,18,27,170,4642,643,207446,0.07623087145540884,24338,401,0.09667406878761038,202,735,254,2,991,1246,0.006923349349910461,441,0,481,0,0.07428871200163242,2,5269,2,2429,166,0,7864,2840,0.13266086546875624,113571,89233,
45,0.11764705882352941,107,18,27,170,4642,643,207446,0.07623087145540884,24338,401,0.09667406878761038,202,735,254,2,991,1246,0.006923349349910461,441,0,481,0,0.07428871200163242,2,5269,2,2429,166,0,7864,2840,0.13266086546875624,113571,89233,
45,0.11764705882352941,107,18,27,170,4642,643,207446,0.07623087145540884,24338,401,0.09667406878761038,202,735,254,2,991,1246,0.006923349349910461,441,0,481,0,0.07428871200163242,2,5269,2,2429,166,0,7864,2840,0.13266086546875624,113571,89233,
