F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,
22,2,BAD_PRACTICE,0.004703668861712135,SE_BAD_FIELD_INNER_CLASS,19,3,0,5.16613831161207E-4,4.696489374192791E-5,0.0,
22,2,PERFORMANCE,0.01975540921919097,SIC_INNER_SHOULD_BE_STATIC,18,2,0,5.16613831161207E-4,4.696489374192791E-5,0.0,
22,2,I18N,0.016933207902163686,DM_CONVERT_CASE,20,3,1,5.16613831161207E-4,4.696489374192791E-5,2.3482446870963955E-5,
22,2,STYLE,0.021636876763875823,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,18,2,1,5.16613831161207E-4,4.696489374192791E-5,2.3482446870963955E-5,
22,14,STYLE,0.007525870178739417,BC_VACUOUS_INSTANCEOF,17,2,1,5.16613831161207E-4,3.2875425619349535E-4,2.3482446870963955E-5,
22,14,STYLE,0.007525870178739417,BC_VACUOUS_INSTANCEOF,17,2,2,5.16613831161207E-4,3.2875425619349535E-4,4.696489374192791E-5,
22,14,STYLE,0.007525870178739417,BC_VACUOUS_INSTANCEOF,17,2,2,5.16613831161207E-4,3.2875425619349535E-4,4.696489374192791E-5,
22,14,STYLE,0.007525870178739417,BC_VACUOUS_INSTANCEOF,17,2,2,5.16613831161207E-4,3.2875425619349535E-4,4.696489374192791E-5,
22,14,STYLE,0.007525870178739417,BC_VACUOUS_INSTANCEOF,17,2,2,5.16613831161207E-4,3.2875425619349535E-4,4.696489374192791E-5,
22,14,STYLE,0.007525870178739417,BC_VACUOUS_INSTANCEOF,17,2,1,5.16613831161207E-4,3.2875425619349535E-4,2.3482446870963955E-5,
22,14,STYLE,0.007525870178739417,BC_VACUOUS_INSTANCEOF,17,2,2,5.16613831161207E-4,3.2875425619349535E-4,4.696489374192791E-5,
22,14,STYLE,0.007525870178739417,BC_VACUOUS_INSTANCEOF,17,2,2,5.16613831161207E-4,3.2875425619349535E-4,4.696489374192791E-5,
22,14,BAD_PRACTICE,0.011288805268109126,NM_CONFUSING,19,3,1,5.16613831161207E-4,3.2875425619349535E-4,2.3482446870963955E-5,
22,14,BAD_PRACTICE,0.011288805268109126,NM_CONFUSING,19,3,1,5.16613831161207E-4,3.2875425619349535E-4,2.3482446870963955E-5,
22,14,BAD_PRACTICE,0.011288805268109126,NM_CONFUSING,19,3,1,5.16613831161207E-4,3.2875425619349535E-4,2.3482446870963955E-5,
22,14,BAD_PRACTICE,0.011288805268109126,NM_CONFUSING,19,3,1,5.16613831161207E-4,3.2875425619349535E-4,2.3482446870963955E-5,
22,14,BAD_PRACTICE,0.011288805268109126,NM_CONFUSING,19,3,1,5.16613831161207E-4,3.2875425619349535E-4,2.3482446870963955E-5,
22,14,BAD_PRACTICE,0.011288805268109126,NM_CONFUSING,19,3,1,5.16613831161207E-4,3.2875425619349535E-4,2.3482446870963955E-5,
22,1,BAD_PRACTICE,0.011288805268109126,NM_CONFUSING,19,3,0,5.16613831161207E-4,2.3482446870963955E-5,1.1741223435481978E-5,
22,2,STYLE,0.0018814675446848542,BC_UNCONFIRMED_CAST,20,3,2,5.16613831161207E-4,4.696489374192791E-5,4.696489374192791E-5,
22,2,STYLE,0.0018814675446848542,BC_UNCONFIRMED_CAST,20,3,2,5.16613831161207E-4,4.696489374192791E-5,4.696489374192791E-5,
22,1,PERFORMANCE,0.0018814675446848542,DM_STRING_CTOR,18,2,1,5.16613831161207E-4,2.3482446870963955E-5,2.3482446870963955E-5,
5,4,EXPERIMENTAL,0.015051740357478834,OBL_UNSATISFIED_OBLIGATION_EXCEPTION_EDGE,20,2,4,1.1741223435481978E-4,9.392978748385582E-5,9.392978748385582E-5,
5,4,EXPERIMENTAL,0.015051740357478834,OBL_UNSATISFIED_OBLIGATION_EXCEPTION_EDGE,20,2,4,1.1741223435481978E-4,9.392978748385582E-5,9.392978748385582E-5,
5,4,BAD_PRACTICE,0.023518344308560677,OS_OPEN_STREAM_EXCEPTION_PATH,19,3,4,1.1741223435481978E-4,9.392978748385582E-5,9.392978748385582E-5,
5,4,BAD_PRACTICE,0.023518344308560677,OS_OPEN_STREAM_EXCEPTION_PATH,19,3,4,1.1741223435481978E-4,9.392978748385582E-5,9.392978748385582E-5,
5,1,BAD_PRACTICE,0.011288805268109126,NM_CONFUSING,19,3,0,1.1741223435481978E-4,2.3482446870963955E-5,1.1741223435481978E-5,
9,8,I18N,0.11759172154280338,DM_DEFAULT_ENCODING,19,1,5,2.1134202183867559E-4,1.8785957496771164E-4,1.1741223435481978E-4,
9,8,I18N,0.11759172154280338,DM_DEFAULT_ENCODING,19,1,5,2.1134202183867559E-4,1.8785957496771164E-4,1.1741223435481978E-4,
9,8,MT_CORRECTNESS,9.407337723424271E-4,NN_NAKED_NOTIFY,14,2,5,2.1134202183867559E-4,1.8785957496771164E-4,1.1741223435481978E-4,
9,8,STYLE,0.0028222013170272815,RCN_REDUNDANT_NULLCHECK_OF_NULL_VALUE,18,2,5,2.1134202183867559E-4,1.8785957496771164E-4,1.1741223435481978E-4,
9,8,STYLE,0.04233301975540922,REC_CATCH_EXCEPTION,20,3,5,2.1134202183867559E-4,1.8785957496771164E-4,1.1741223435481978E-4,
9,8,STYLE,0.06302916274694262,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,2.1134202183867559E-4,1.8785957496771164E-4,2.3482446870963955E-5,
9,8,MT_CORRECTNESS,0.0018814675446848542,UW_UNCOND_WAIT,14,2,2,2.1134202183867559E-4,1.8785957496771164E-4,4.696489374192791E-5,
9,8,MT_CORRECTNESS,0.0028222013170272815,WA_NOT_IN_LOOP,14,2,2,2.1134202183867559E-4,1.8785957496771164E-4,4.696489374192791E-5,
9,1,I18N,0.016933207902163686,DM_CONVERT_CASE,20,3,1,2.1134202183867559E-4,2.3482446870963955E-5,2.3482446870963955E-5,
57,13,BAD_PRACTICE,0.022577610536218252,SE_BAD_FIELD,16,2,0,0.0013384994716449455,3.052718093225314E-4,0.0,
57,13,STYLE,0.08184383819379115,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,17,2,2,0.0013384994716449455,3.052718093225314E-4,4.696489374192791E-5,
57,13,STYLE,0.08184383819379115,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,17,2,2,0.0013384994716449455,3.052718093225314E-4,4.696489374192791E-5,
57,13,STYLE,0.08184383819379115,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,17,2,1,0.0013384994716449455,3.052718093225314E-4,2.3482446870963955E-5,
57,13,STYLE,0.08184383819379115,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,17,2,2,0.0013384994716449455,3.052718093225314E-4,4.696489374192791E-5,
57,13,STYLE,0.08184383819379115,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,17,2,1,0.0013384994716449455,3.052718093225314E-4,2.3482446870963955E-5,
57,13,STYLE,0.08184383819379115,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,17,2,1,0.0013384994716449455,3.052718093225314E-4,2.3482446870963955E-5,
57,13,STYLE,0.08184383819379115,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,17,2,1,0.0013384994716449455,3.052718093225314E-4,2.3482446870963955E-5,
