F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,
1,1,BAD_PRACTICE,8.718395815170009E-4,NM_SAME_SIMPLE_NAME_AS_SUPERCLASS,14,1,0,2.6695141484249865E-4,2.6695141484249865E-4,0.0,
3,1,STYLE,0.012205754141238012,PZLA_PREFER_ZERO_LENGTH_ARRAYS,20,3,1,8.00854244527496E-4,2.6695141484249865E-4,2.6695141484249865E-4,
3,1,I18N,0.013077593722755012,DM_DEFAULT_ENCODING,19,1,1,8.00854244527496E-4,2.6695141484249865E-4,2.6695141484249865E-4,
3,1,STYLE,8.718395815170009E-4,SF_SWITCH_FALLTHROUGH,17,2,1,8.00854244527496E-4,2.6695141484249865E-4,2.6695141484249865E-4,
4,2,PERFORMANCE,0.011333914559721011,SIC_INNER_SHOULD_BE_STATIC,18,2,0,0.0010678056593699946,5.339028296849973E-4,0.0,
4,2,PERFORMANCE,0.011333914559721011,SIC_INNER_SHOULD_BE_STATIC,18,2,0,0.0010678056593699946,5.339028296849973E-4,0.0,
4,2,BAD_PRACTICE,0.0052310374891020054,NM_CONFUSING,19,3,0,0.0010678056593699946,5.339028296849973E-4,1.3347570742124932E-4,
4,2,STYLE,0.02005231037489102,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.0010678056593699946,5.339028296849973E-4,2.6695141484249865E-4,
1,1,STYLE,0.020924149956408022,DLS_DEAD_LOCAL_STORE,20,3,1,2.6695141484249865E-4,2.6695141484249865E-4,2.6695141484249865E-4,
9,4,MT_CORRECTNESS,0.0026155187445510027,DC_DOUBLECHECK,14,2,1,0.002402562733582488,0.0010678056593699946,2.6695141484249865E-4,
9,4,MT_CORRECTNESS,0.0026155187445510027,DC_DOUBLECHECK,14,2,1,0.002402562733582488,0.0010678056593699946,2.6695141484249865E-4,
9,4,MT_CORRECTNESS,0.0017436791630340018,IS2_INCONSISTENT_SYNC,17,2,0,0.002402562733582488,0.0010678056593699946,0.0,
9,4,PERFORMANCE,0.10723626852659111,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.002402562733582488,0.0010678056593699946,0.0,
9,4,CORRECTNESS,0.0026155187445510027,DMI_INVOKING_TOSTRING_ON_ARRAY,8,1,1,0.002402562733582488,0.0010678056593699946,2.6695141484249865E-4,
9,4,CORRECTNESS,0.0026155187445510027,DMI_INVOKING_TOSTRING_ON_ARRAY,8,1,1,0.002402562733582488,0.0010678056593699946,2.6695141484249865E-4,
9,4,MALICIOUS_CODE,0.03836094158674804,EI_EXPOSE_REP,18,2,1,0.002402562733582488,0.0010678056593699946,2.6695141484249865E-4,
9,4,MALICIOUS_CODE,0.018308631211857017,EI_EXPOSE_REP2,18,2,1,0.002402562733582488,0.0010678056593699946,2.6695141484249865E-4,
9,1,PERFORMANCE,0.10723626852659111,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.002402562733582488,2.6695141484249865E-4,0.0,
15,1,BAD_PRACTICE,0.006974716652136007,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,19,3,1,0.00400427122263748,2.6695141484249865E-4,2.6695141484249865E-4,
15,8,STYLE,0.012205754141238012,PZLA_PREFER_ZERO_LENGTH_ARRAYS,20,3,1,0.00400427122263748,0.002135611318739989,2.6695141484249865E-4,
15,8,CORRECTNESS,8.718395815170009E-4,RV_ABSOLUTE_VALUE_OF_HASHCODE,7,1,1,0.00400427122263748,0.002135611318739989,2.6695141484249865E-4,
15,8,BAD_PRACTICE,8.718395815170009E-4,SR_NOT_CHECKED,16,2,1,0.00400427122263748,0.002135611318739989,2.6695141484249865E-4,
15,8,MALICIOUS_CODE,0.03836094158674804,EI_EXPOSE_REP,18,2,2,0.00400427122263748,0.002135611318739989,5.339028296849973E-4,
15,8,MALICIOUS_CODE,0.03836094158674804,EI_EXPOSE_REP,18,2,2,0.00400427122263748,0.002135611318739989,5.339028296849973E-4,
15,8,MALICIOUS_CODE,0.03836094158674804,EI_EXPOSE_REP,18,2,2,0.00400427122263748,0.002135611318739989,5.339028296849973E-4,
15,8,MALICIOUS_CODE,0.018308631211857017,EI_EXPOSE_REP2,18,2,1,0.00400427122263748,0.002135611318739989,2.6695141484249865E-4,
15,8,MALICIOUS_CODE,0.018308631211857017,EI_EXPOSE_REP2,18,2,2,0.00400427122263748,0.002135611318739989,5.339028296849973E-4,
15,5,STYLE,0.0026155187445510027,DLS_DEAD_LOCAL_STORE_OF_NULL,20,3,2,0.00400427122263748,0.0013347570742124934,5.339028296849973E-4,
15,5,STYLE,0.0026155187445510027,DLS_DEAD_LOCAL_STORE_OF_NULL,20,3,1,0.00400427122263748,0.0013347570742124934,2.6695141484249865E-4,
15,5,CORRECTNESS,0.0026155187445510027,IP_PARAMETER_IS_DEAD_BUT_OVERWRITTEN,11,3,2,0.00400427122263748,0.0013347570742124934,5.339028296849973E-4,
15,5,STYLE,0.015693112467306015,UCF_USELESS_CONTROL_FLOW,20,3,1,0.00400427122263748,0.0013347570742124934,2.6695141484249865E-4,
15,5,STYLE,0.0026155187445510027,DLS_DEAD_LOCAL_STORE_OF_NULL,20,3,1,0.00400427122263748,0.0013347570742124934,2.6695141484249865E-4,
15,1,CORRECTNESS,0.0026155187445510027,DMI_INVOKING_TOSTRING_ON_ARRAY,10,2,1,0.00400427122263748,2.6695141484249865E-4,2.6695141484249865E-4,
445,1,PERFORMANCE,0.10723626852659111,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.1187933796049119,2.6695141484249865E-4,0.0,
445,1,PERFORMANCE,0.10723626852659111,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.1187933796049119,2.6695141484249865E-4,0.0,
445,4,PERFORMANCE,0.10723626852659111,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.1187933796049119,0.0010678056593699946,0.0,
445,4,PERFORMANCE,0.10723626852659111,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.1187933796049119,0.0010678056593699946,0.0,
445,4,BAD_PRACTICE,0.0026155187445510027,NP_BOOLEAN_RETURN_NULL,14,2,1,0.1187933796049119,0.0010678056593699946,2.6695141484249865E-4,
445,4,BAD_PRACTICE,0.0026155187445510027,NP_BOOLEAN_RETURN_NULL,14,2,1,0.1187933796049119,0.0010678056593699946,2.6695141484249865E-4,
445,2,PERFORMANCE,0.10723626852659111,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.1187933796049119,5.339028296849973E-4,0.0,
445,2,PERFORMANCE,0.10723626852659111,SIC_INNER_SHOULD_BE_STATIC_ANON,20,3,0,0.1187933796049119,5.339028296849973E-4,0.0,
