F72,F54,F53,F55,F25,F26,
1854,com/salesforce/phoenix/schema,apache,com/salesforce/phoenix/schema/MetaDataSplitPolicy.java,122,true,
1840,org/apache/commons/csv,apache,org/apache/commons/csv/CSVFormat.java,120,true,
1839,org/apache/commons/csv,apache,org/apache/commons/csv/CSVParser.java,120,true,
1839,org/apache/commons/csv,apache,org/apache/commons/csv/CSVPrinter.java,120,true,
1977,org/apache/hadoop/hbase/regionserver/wal,apache,org/apache/hadoop/hbase/regionserver/wal/IndexedWALEditCodec.java,156,true,
1977,org/apache/hadoop/hbase/regionserver/wal,apache,org/apache/hadoop/hbase/regionserver/wal/IndexedWALEditCodec.java,156,true,
1789,org/apache/hadoop/hbase/regionserver/wal,apache,org/apache/hadoop/hbase/regionserver/wal/WALReplayWithIndexWritesAndCompressedWALIT.java,113,true,
1789,org/apache/hadoop/hbase/regionserver/wal,apache,org/apache/hadoop/hbase/regionserver/wal/WALReplayWithIndexWritesAndCompressedWALIT.java,113,true,
1977,org/apache/phoenix/arithmetic,apache,org/apache/phoenix/arithmetic/ArithmeticOperationTest.java,156,true,
1977,org/apache/phoenix/cache,apache,org/apache/phoenix/cache/GlobalCache.java,156,true,
1977,org/apache/phoenix/cache,apache,org/apache/phoenix/cache/GlobalCache.java,156,true,
1977,org/apache/phoenix/cache,apache,org/apache/phoenix/cache/GlobalCache.java,156,true,
1977,org/apache/phoenix/cache,apache,org/apache/phoenix/cache/GlobalCache.java,156,true,
1975,org/apache/phoenix/cache,apache,org/apache/phoenix/cache/ServerCacheClient.java,156,true,
1975,org/apache/phoenix/cache,apache,org/apache/phoenix/cache/ServerCacheClient.java,156,true,
1975,org/apache/phoenix/cache,apache,org/apache/phoenix/cache/ServerCacheClient.java,156,true,
1975,org/apache/phoenix/cache,apache,org/apache/phoenix/cache/ServerCacheClient.java,156,true,
1975,org/apache/phoenix/cache,apache,org/apache/phoenix/cache/TenantCacheImpl.java,156,true,
1975,org/apache/phoenix/cache/aggcache,apache,org/apache/phoenix/cache/aggcache/SpillFile.java,156,true,
1975,org/apache/phoenix/cache/aggcache,apache,org/apache/phoenix/cache/aggcache/SpillManager.java,156,true,
1975,org/apache/phoenix/cache/aggcache,apache,org/apache/phoenix/cache/aggcache/SpillManager.java,156,true,
1975,org/apache/phoenix/cache/aggcache,apache,org/apache/phoenix/cache/aggcache/SpillManager.java,156,true,
1975,org/apache/phoenix/cache/aggcache,apache,org/apache/phoenix/cache/aggcache/SpillManager.java,156,true,
1975,org/apache/phoenix/cache/aggcache,apache,org/apache/phoenix/cache/aggcache/SpillManager.java,156,true,
1975,org/apache/phoenix/cache/aggcache,apache,org/apache/phoenix/cache/aggcache/SpillManager.java,156,true,
1975,org/apache/phoenix/cache/aggcache,apache,org/apache/phoenix/cache/aggcache/SpillManager.java,156,true,
1975,org/apache/phoenix/cache/aggcache,apache,org/apache/phoenix/cache/aggcache/SpillManager.java,156,true,
1975,org/apache/phoenix/cache/aggcache,apache,org/apache/phoenix/cache/aggcache/SpillMap.java,156,true,
1975,org/apache/phoenix/cache/aggcache,apache,org/apache/phoenix/cache/aggcache/SpillMap.java,156,true,
