F41,F40,F43,F42,F45,F44,F140,F47,F141,F46,F142,F49,F143,F48,F126,F127,F128,F129,F50,F52,F51,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F138,F139,
2,0.0,0,2,0,4,22081,8726,380819,0.010230179028132991,165044,447,0.06326500926294097,1710,162,2,0,164,10883,0.010504653872145473,7016,0,160,0,0.0293558355122415,0,1398,0,258,75,0,1731,1140,0.08755139283185553,261891,96847,
2,0.0,0,2,0,4,22081,8726,380819,0.010230179028132991,165044,447,0.06326500926294097,1710,162,2,0,164,10883,0.010504653872145473,7016,0,160,0,0.0293558355122415,0,1398,0,258,75,0,1731,1140,0.08755139283185553,261891,96847,
2,0.0,0,2,0,4,22081,8726,380819,0.010230179028132991,165044,447,0.06326500926294097,1710,162,2,0,164,10883,0.010504653872145473,7016,0,160,0,0.0293558355122415,0,1398,0,258,75,0,1731,1140,0.08755139283185553,261891,96847,
2,0.0,0,2,0,4,22081,8726,380819,0.010230179028132991,165044,447,0.06326500926294097,1710,162,2,0,164,10883,0.010504653872145473,7016,0,160,0,0.0293558355122415,0,1398,0,258,75,0,1731,1140,0.08755139283185553,261891,96847,
2,0.0,0,2,0,4,22081,8726,380819,0.010230179028132991,165044,447,0.06326500926294097,1710,162,2,0,164,10883,0.010504653872145473,7016,0,160,0,0.0293558355122415,0,1398,0,258,75,0,1731,1140,0.08755139283185553,261891,96847,
2,0.0,0,2,0,4,22081,8726,380819,0.010230179028132991,165044,447,0.06326500926294097,1710,162,2,0,164,10883,0.010504653872145473,7016,0,160,0,0.0293558355122415,0,1398,0,258,75,0,1731,1140,0.08755139283185553,261891,96847,
2,0.0,0,2,0,4,22081,8726,380819,0.010230179028132991,165044,447,0.06326500926294097,1710,162,2,0,164,10883,0.010504653872145473,7016,0,160,0,0.0293558355122415,0,1398,0,258,75,0,1731,1140,0.08755139283185553,261891,96847,
2,0.0,0,2,0,4,22081,8726,380819,0.010230179028132991,165044,447,0.06326500926294097,1710,162,2,0,164,10883,0.010504653872145473,7016,0,160,0,0.0293558355122415,0,1398,0,258,75,0,1731,1140,0.08755139283185553,261891,96847,
2,0.0,0,2,0,4,22081,8726,380819,0.010230179028132991,165044,447,0.06326500926294097,1710,162,2,0,164,10883,0.010504653872145473,7016,0,160,0,0.0293558355122415,0,1398,0,258,75,0,1731,1140,0.08755139283185553,261891,96847,
2,0.0,0,2,0,4,22081,8726,380819,0.010230179028132991,165044,447,0.06326500926294097,1710,162,2,0,164,10883,0.010504653872145473,7016,0,160,0,0.0293558355122415,0,1398,0,258,75,0,1731,1140,0.08755139283185553,261891,96847,
2,0.0,0,2,0,4,22081,8726,380819,0.010230179028132991,165044,447,0.06326500926294097,1710,162,2,0,164,10883,0.010504653872145473,7016,0,160,0,0.0293558355122415,0,1398,0,258,75,0,1731,1140,0.08755139283185553,261891,96847,
2,0.0,0,2,0,4,22081,8726,380819,0.010230179028132991,165044,447,0.06326500926294097,1710,273,50,41,364,10883,0.010504653872145473,7016,0,223,0,0.18340966837183728,0,1398,0,258,75,0,1731,1140,0.08755139283185553,261891,96847,
2,0.0,0,2,0,4,22081,8726,380819,0.010230179028132991,165044,447,0.06326500926294097,1710,106,1,0,107,10883,0.010504653872145473,7016,0,105,0,0.08911097241145757,0,1398,0,258,75,0,1731,1140,0.08755139283185553,261891,96847,
2,0.0,0,2,0,4,22081,8726,380819,0.010230179028132991,165044,447,0.06326500926294097,1710,106,1,0,107,10883,0.010504653872145473,7016,0,105,0,0.08911097241145757,0,1398,0,258,75,0,1731,1140,0.08755139283185553,261891,96847,
2,0.0,0,2,0,4,22081,8726,380819,0.010230179028132991,165044,447,0.06326500926294097,1710,106,1,0,107,10883,0.010504653872145473,7016,0,105,0,0.08911097241145757,0,1398,0,258,75,0,1731,1140,0.08755139283185553,261891,96847,
2,0.0,0,2,0,4,22081,8726,380819,0.010230179028132991,165044,447,0.06326500926294097,1710,64,30,0,94,10883,0.010504653872145473,7016,0,34,0,0.07801159418583661,0,1398,0,258,75,0,1731,1140,0.08755139283185553,261891,96847,
2,0.0,0,2,0,4,22081,8726,380819,0.010230179028132991,165044,447,0.06326500926294097,1710,64,30,0,94,10883,0.010504653872145473,7016,0,34,0,0.07801159418583661,0,1398,0,258,75,0,1731,1140,0.08755139283185553,261891,96847,
2,0.0,0,2,0,4,22081,8726,380819,0.010230179028132991,165044,447,0.06326500926294097,1710,64,30,0,94,10883,0.010504653872145473,7016,0,34,0,0.07801159418583661,0,1398,0,258,75,0,1731,1140,0.08755139283185553,261891,96847,
2,0.0,0,2,0,4,22081,8726,380819,0.010230179028132991,165044,447,0.06326500926294097,1710,64,30,0,94,10883,0.010504653872145473,7016,0,34,0,0.07801159418583661,0,1398,0,258,75,0,1731,1140,0.08755139283185553,261891,96847,
2,0.0,0,2,0,4,22081,8726,380819,0.010230179028132991,165044,447,0.06326500926294097,1710,37,12,0,49,10883,0.010504653872145473,7016,0,25,0,0.0867607965886272,0,1398,0,258,75,0,1731,1140,0.08755139283185553,261891,96847,
2,0.0,0,2,0,4,22081,8726,380819,0.010230179028132991,165044,447,0.06326500926294097,1710,37,12,0,49,10883,0.010504653872145473,7016,0,25,0,0.0867607965886272,0,1398,0,258,75,0,1731,1140,0.08755139283185553,261891,96847,
2,0.0,0,2,0,4,22081,8726,380819,0.010230179028132991,165044,447,0.06326500926294097,1710,129,3,0,132,10883,0.010504653872145473,7016,0,126,0,0.05933512737508804,0,1398,0,258,75,0,1731,1140,0.08755139283185553,261891,96847,
