F72,F54,F53,F55,F25,F26,
3387,org/apache/poi,apache,org/apache/poi/POIDataSamples.java,132,true,
3387,org/apache/poi,apache,org/apache/poi/POIDataSamples.java,132,true,
3387,org/apache/poi,apache,org/apache/poi/POIDataSamples.java,132,true,
3387,org/apache/poi,apache,org/apache/poi/POIDataSamples.java,132,true,
3387,org/apache/poi,apache,org/apache/poi/POIDataSamples.java,132,true,
3387,org/apache/poi,apache,org/apache/poi/POIDataSamples.java,132,true,
3387,org/apache/poi,apache,org/apache/poi/POIDataSamples.java,132,true,
3387,org/apache/poi,apache,org/apache/poi/POIDataSamples.java,132,true,
3387,org/apache/poi,apache,org/apache/poi/POIDataSamples.java,132,true,
3387,org/apache/poi,apache,org/apache/poi/POIDataSamples.java,132,true,
3387,org/apache/poi,apache,org/apache/poi/POIDataSamples.java,132,true,
3443,org/apache/poi,apache,org/apache/poi/POITestCase.java,189,true,
4448,org/apache/poi,apache,org/apache/poi/POIXMLDocumentPart.java,946,true,
4881,org/apache/poi,apache,org/apache/poi/POIXMLProperties.java,1283,true,
4881,org/apache/poi,apache,org/apache/poi/POIXMLProperties.java,1283,true,
4881,org/apache/poi,apache,org/apache/poi/POIXMLProperties.java,1283,true,
5948,org/apache/poi,apache,org/apache/poi/POIXMLPropertiesTextExtractor.java,1968,true,
5387,org/apache/poi,apache,org/apache/poi/TestPOIDocumentScratchpad.java,1686,true,
5387,org/apache/poi,apache,org/apache/poi/TestPOIDocumentScratchpad.java,1686,true,
5387,org/apache/poi,apache,org/apache/poi/TestPOIDocumentScratchpad.java,1686,true,
5387,org/apache/poi,apache,org/apache/poi/TestPOIDocumentScratchpad.java,1686,true,
5266,org/apache/poi,apache,org/apache/poi/TestPOIXMLDocument.java,1593,true,
5266,org/apache/poi,apache,org/apache/poi/TestPOIXMLDocument.java,1593,true,
5317,org/apache/poi,apache,org/apache/poi/TestPOIXMLProperties.java,1628,true,
5317,org/apache/poi,apache,org/apache/poi/TestPOIXMLProperties.java,1628,true,
5317,org/apache/poi,apache,org/apache/poi/TestPOIXMLProperties.java,1628,true,
4085,org/apache/poi/ddf,apache,org/apache/poi/ddf/AbstractEscherOptRecord.java,887,true,
6064,org/apache/poi/ddf,apache,org/apache/poi/ddf/DefaultEscherRecordFactory.java,1991,true,
7377,org/apache/poi/ddf,apache,org/apache/poi/ddf/EscherComplexProperty.java,3555,true,
7377,org/apache/poi/ddf,apache,org/apache/poi/ddf/EscherArrayProperty.java,3555,true,
3676,org/apache/poi/ddf,apache,org/apache/poi/ddf/EscherBSERecord.java,610,true,
3676,org/apache/poi/ddf,apache,org/apache/poi/ddf/EscherBSERecord.java,610,true,
3676,org/apache/poi/ddf,apache,org/apache/poi/ddf/EscherBSERecord.java,610,true,
3676,org/apache/poi/ddf,apache,org/apache/poi/ddf/EscherBSERecord.java,610,true,
3676,org/apache/poi/ddf,apache,org/apache/poi/ddf/EscherBSERecord.java,610,true,
3676,org/apache/poi/ddf,apache,org/apache/poi/ddf/EscherBSERecord.java,610,true,
3676,org/apache/poi/ddf,apache,org/apache/poi/ddf/EscherBSERecord.java,610,true,
5394,org/apache/poi/ddf,apache,org/apache/poi/ddf/EscherBitmapBlip.java,1688,true,
5394,org/apache/poi/ddf,apache,org/apache/poi/ddf/EscherBitmapBlip.java,1688,true,
5394,org/apache/poi/ddf,apache,org/apache/poi/ddf/EscherBitmapBlip.java,1688,true,
5394,org/apache/poi/ddf,apache,org/apache/poi/ddf/EscherBitmapBlip.java,1688,true,
3997,org/apache/poi/ddf,apache,org/apache/poi/ddf/EscherBlipRecord.java,854,true,
3997,org/apache/poi/ddf,apache,org/apache/poi/ddf/EscherBlipRecord.java,854,true,
3997,org/apache/poi/ddf,apache,org/apache/poi/ddf/EscherBlipRecord.java,854,true,
7377,org/apache/poi/ddf,apache,org/apache/poi/ddf/EscherChildAnchorRecord.java,3555,true,
7377,org/apache/poi/ddf,apache,org/apache/poi/ddf/EscherClientAnchorRecord.java,3555,true,
7377,org/apache/poi/ddf,apache,org/apache/poi/ddf/EscherClientAnchorRecord.java,3555,true,
7377,org/apache/poi/ddf,apache,org/apache/poi/ddf/EscherClientAnchorRecord.java,3555,true,
7377,org/apache/poi/ddf,apache,org/apache/poi/ddf/EscherClientAnchorRecord.java,3555,true,
7377,org/apache/poi/ddf,apache,org/apache/poi/ddf/EscherClientAnchorRecord.java,3555,true,
