F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,
4,17,1420,2,8,166,2,31,0.34814814814814815,198,39,0.19696969696969696,0.5,0,1,
4,17,1420,2,8,166,2,31,0.29259259259259257,198,39,0.19696969696969696,0.5,0,1,
4,17,1420,2,8,166,2,31,0.25555555555555554,198,39,0.19696969696969696,0.5,0,1,
4,17,1420,2,8,166,2,31,0.40370370370370373,198,39,0.19696969696969696,0.5,0,1,
4,17,1420,2,8,166,2,31,0.36666666666666664,198,39,0.19696969696969696,0.5,0,1,
4,17,1420,2,8,166,2,31,0.4222222222222222,198,39,0.19696969696969696,0.5,0,1,
4,17,1420,2,8,166,2,31,0.3111111111111111,198,39,0.19696969696969696,0.5,0,1,
4,17,1420,2,8,166,2,31,0.3296296296296296,198,39,0.19696969696969696,0.5,0,1,
4,17,1420,2,8,166,2,31,0.3851851851851852,198,39,0.19696969696969696,0.5,0,1,
4,17,1420,2,8,166,2,31,0.2740740740740741,198,39,0.19696969696969696,0.5,0,1,
4,17,1420,2,8,166,2,31,0.23703703703703705,198,39,0.19696969696969696,0.5,0,1,
0,3,1420,1,6,166,1,31,0.4603174603174603,45,7,0.15555555555555556,1.0,0,1,
3,29,1420,1,8,166,1,31,0.6067653276955602,235,190,0.8085106382978723,0.6666666666666666,1,2,
0,5,1420,5,0,166,1,31,0.4336734693877551,284,70,0.24647887323943662,1.0,0,1,
0,5,1420,5,0,166,1,31,0.7397959183673469,284,70,0.24647887323943662,1.0,0,1,
0,5,1420,5,0,166,1,31,0.7040816326530612,284,70,0.24647887323943662,1.0,0,1,
80,11,1420,1,9,166,27,31,0.889795918367347,188,34,0.18085106382978725,0.9375,74,2,
6,5,1420,1,0,166,1,31,0.5480769230769231,57,24,0.42105263157894735,1.0,0,1,
6,5,1420,1,0,166,1,31,0.75,57,24,0.42105263157894735,1.0,0,1,
11,5,1420,1,0,166,1,31,0.8653846153846154,57,24,0.42105263157894735,1.0,0,1,
7,5,1420,1,0,166,1,31,0.6442307692307693,57,24,0.42105263157894735,1.0,8,1,
62,7,1420,3,8,166,5,31,0.5847457627118644,132,10,0.07575757575757576,0.13709677419354838,32,0,
31,7,1420,3,8,166,3,31,0.5819209039548022,132,10,0.07575757575757576,0.25806451612903225,32,1,
22,8,1420,1,0,166,1,31,0.33170731707317075,155,9,0.05806451612903226,1.0,32,1,
22,8,1420,1,0,166,1,31,0.33658536585365856,155,9,0.05806451612903226,1.0,32,1,
22,8,1420,1,0,166,1,31,0.34146341463414637,155,9,0.05806451612903226,1.0,32,1,
0,13,3926,2,13,459,1,58,0.602803738317757,162,28,0.1728395061728395,1.0,0,1,
39,4,3926,1,0,459,7,58,0.65,112,34,0.30357142857142855,1.0,19,6,
11,10,3926,1,8,459,4,58,0.6598639455782312,74,53,0.7162162162162162,0.6060606060606061,0,1,
17,16,3926,1,0,459,4,58,0.8076923076923077,141,41,0.2907801418439716,1.0,7,1,
3,33,3926,1,8,459,1,58,0.8140161725067385,248,75,0.3024193548387097,0.6666666666666666,0,1,
3,33,3926,1,8,459,1,58,0.48517520215633425,248,75,0.3024193548387097,0.6666666666666666,0,1,
3,33,3926,1,8,459,1,58,0.8328840970350404,248,75,0.3024193548387097,0.6666666666666666,0,1,
3,33,3926,1,8,459,1,58,0.5040431266846361,248,75,0.3024193548387097,0.6666666666666666,0,1,
3,33,3926,1,8,459,1,58,0.3450134770889488,248,75,0.3024193548387097,0.6666666666666666,0,0,
3,33,3926,1,6,459,1,58,0.3611859838274933,248,75,0.3024193548387097,0.8333333333333334,0,0,
30,33,3926,1,0,459,6,58,0.32345013477088946,248,75,0.3024193548387097,1.0,15,2,
13,9,3926,1,12,459,1,58,0.7410071942446043,111,4,0.036036036036036036,0.5384615384615384,0,1,
15,9,3926,1,12,459,2,58,0.8992805755395683,111,4,0.036036036036036036,0.4,0,1,
3,9,3926,1,8,459,1,58,0.5467625899280576,111,4,0.036036036036036036,0.6666666666666666,0,1,
3,9,3926,1,8,459,1,58,0.5827338129496403,111,4,0.036036036036036036,0.6666666666666666,1,2,
