F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,
25,11,MT_CORRECTNESS,0.009585889570552147,LI_LAZY_INIT_STATIC,17,3,1,0.009002520705797623,0.003961109110550955,3.6010082823190496E-4,
25,11,MT_CORRECTNESS,0.009585889570552147,LI_LAZY_INIT_STATIC,17,3,1,0.009002520705797623,0.003961109110550955,3.6010082823190496E-4,
25,11,MT_CORRECTNESS,0.009585889570552147,LI_LAZY_INIT_STATIC,17,3,1,0.009002520705797623,0.003961109110550955,3.6010082823190496E-4,
25,11,MT_CORRECTNESS,0.009585889570552147,LI_LAZY_INIT_STATIC,17,3,1,0.009002520705797623,0.003961109110550955,3.6010082823190496E-4,
25,11,MT_CORRECTNESS,0.009585889570552147,LI_LAZY_INIT_STATIC,17,3,1,0.009002520705797623,0.003961109110550955,3.6010082823190496E-4,
25,11,MT_CORRECTNESS,0.009585889570552147,LI_LAZY_INIT_STATIC,17,3,1,0.009002520705797623,0.003961109110550955,3.6010082823190496E-4,
25,11,MT_CORRECTNESS,0.009585889570552147,LI_LAZY_INIT_STATIC,17,3,1,0.009002520705797623,0.003961109110550955,3.6010082823190496E-4,
25,11,MT_CORRECTNESS,0.009585889570552147,LI_LAZY_INIT_STATIC,17,3,1,0.009002520705797623,0.003961109110550955,3.6010082823190496E-4,
25,11,MT_CORRECTNESS,0.009585889570552147,LI_LAZY_INIT_STATIC,17,3,1,0.009002520705797623,0.003961109110550955,3.6010082823190496E-4,
25,11,MT_CORRECTNESS,0.009585889570552147,LI_LAZY_INIT_STATIC,17,3,1,0.009002520705797623,0.003961109110550955,3.6010082823190496E-4,
25,11,MT_CORRECTNESS,0.009585889570552147,LI_LAZY_INIT_STATIC,17,3,1,0.009002520705797623,0.003961109110550955,3.6010082823190496E-4,
25,1,BAD_PRACTICE,3.834355828220859E-4,NP_TOSTRING_COULD_RETURN_NULL,14,2,1,0.009002520705797623,3.6010082823190496E-4,3.6010082823190496E-4,
25,3,PERFORMANCE,0.0072852760736196315,SIC_INNER_SHOULD_BE_STATIC,18,2,0,0.009002520705797623,0.0010803024846957148,0.0,
25,3,PERFORMANCE,0.0072852760736196315,SIC_INNER_SHOULD_BE_STATIC,18,2,0,0.009002520705797623,0.0010803024846957148,0.0,
25,3,PERFORMANCE,0.0072852760736196315,SIC_INNER_SHOULD_BE_STATIC,18,2,0,0.009002520705797623,0.0010803024846957148,0.0,
25,1,STYLE,0.004217791411042945,UCF_USELESS_CONTROL_FLOW,20,3,1,0.009002520705797623,3.6010082823190496E-4,3.6010082823190496E-4,
