F72,F54,F53,F55,F25,F26,
5275,org/apache/poi,apache,org/apache/poi/POIDataSamples.java,1046,true,
5275,org/apache/poi,apache,org/apache/poi/POIDataSamples.java,1046,true,
5275,org/apache/poi,apache,org/apache/poi/POIDataSamples.java,1046,true,
5275,org/apache/poi,apache,org/apache/poi/POIDataSamples.java,1046,true,
5275,org/apache/poi,apache,org/apache/poi/POIDataSamples.java,1046,true,
5275,org/apache/poi,apache,org/apache/poi/POIDataSamples.java,1046,true,
5275,org/apache/poi,apache,org/apache/poi/POIDataSamples.java,1046,true,
5275,org/apache/poi,apache,org/apache/poi/POIDataSamples.java,1046,true,
5275,org/apache/poi,apache,org/apache/poi/POIDataSamples.java,1046,true,
5275,org/apache/poi,apache,org/apache/poi/POIDataSamples.java,1046,true,
5275,org/apache/poi,apache,org/apache/poi/POIDataSamples.java,1046,true,
4448,org/apache/poi,apache,org/apache/poi/POIXMLDocumentPart.java,396,true,
4881,org/apache/poi,apache,org/apache/poi/POIXMLProperties.java,733,true,
4881,org/apache/poi,apache,org/apache/poi/POIXMLProperties.java,733,true,
4881,org/apache/poi,apache,org/apache/poi/POIXMLProperties.java,733,true,
5948,org/apache/poi,apache,org/apache/poi/POIXMLPropertiesTextExtractor.java,1418,true,
5387,org/apache/poi,apache,org/apache/poi/TestPOIDocumentScratchpad.java,1137,true,
5387,org/apache/poi,apache,org/apache/poi/TestPOIDocumentScratchpad.java,1137,true,
5387,org/apache/poi,apache,org/apache/poi/TestPOIDocumentScratchpad.java,1137,true,
5387,org/apache/poi,apache,org/apache/poi/TestPOIDocumentScratchpad.java,1137,true,
5266,org/apache/poi,apache,org/apache/poi/TestPOIXMLDocument.java,1044,true,
5266,org/apache/poi,apache,org/apache/poi/TestPOIXMLDocument.java,1044,true,
5317,org/apache/poi,apache,org/apache/poi/TestPOIXMLProperties.java,1078,true,
5317,org/apache/poi,apache,org/apache/poi/TestPOIXMLProperties.java,1078,true,
5317,org/apache/poi,apache,org/apache/poi/TestPOIXMLProperties.java,1078,true,
4085,org/apache/poi/ddf,apache,org/apache/poi/ddf/AbstractEscherOptRecord.java,338,true,
6064,org/apache/poi/ddf,apache,org/apache/poi/ddf/DefaultEscherRecordFactory.java,1441,true,
7377,org/apache/poi/ddf,apache,org/apache/poi/ddf/EscherComplexProperty.java,3005,true,
7377,org/apache/poi/ddf,apache,org/apache/poi/ddf/EscherArrayProperty.java,3005,true,
3676,org/apache/poi/ddf,apache,org/apache/poi/ddf/EscherBSERecord.java,60,true,
3676,org/apache/poi/ddf,apache,org/apache/poi/ddf/EscherBSERecord.java,60,true,
3676,org/apache/poi/ddf,apache,org/apache/poi/ddf/EscherBSERecord.java,60,true,
3676,org/apache/poi/ddf,apache,org/apache/poi/ddf/EscherBSERecord.java,60,true,
3676,org/apache/poi/ddf,apache,org/apache/poi/ddf/EscherBSERecord.java,60,true,
3676,org/apache/poi/ddf,apache,org/apache/poi/ddf/EscherBSERecord.java,60,true,
3676,org/apache/poi/ddf,apache,org/apache/poi/ddf/EscherBSERecord.java,60,true,
5394,org/apache/poi/ddf,apache,org/apache/poi/ddf/EscherBitmapBlip.java,1138,true,
5394,org/apache/poi/ddf,apache,org/apache/poi/ddf/EscherBitmapBlip.java,1138,true,
5394,org/apache/poi/ddf,apache,org/apache/poi/ddf/EscherBitmapBlip.java,1138,true,
5394,org/apache/poi/ddf,apache,org/apache/poi/ddf/EscherBitmapBlip.java,1138,true,
3997,org/apache/poi/ddf,apache,org/apache/poi/ddf/EscherBlipRecord.java,304,true,
3997,org/apache/poi/ddf,apache,org/apache/poi/ddf/EscherBlipRecord.java,304,true,
3997,org/apache/poi/ddf,apache,org/apache/poi/ddf/EscherBlipRecord.java,304,true,
7270,org/apache/poi/ddf,apache,org/apache/poi/ddf/EscherBlipWMFRecord.java,2619,true,
