F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,
-1.0,0.24,0.03648,0.21621621621621623,0.11270211833455078,-0.08,0.0015337423312883436,0.0019171779141104294,2283.837837837838,-0.92,-1.0,
-1.0,0.24,0.03648,0.21621621621621623,0.11270211833455078,-0.08,0.0015337423312883436,0.0019171779141104294,2283.837837837838,-0.92,-1.0,
-1.0,0.24,0.03648,0.21621621621621623,0.11270211833455078,-0.08,0.0015337423312883436,0.0019171779141104294,2283.837837837838,-0.92,-1.0,
-1.0,0.24,0.03648,0.21621621621621623,0.11270211833455078,-0.08,0.0015337423312883436,0.0019171779141104294,2283.837837837838,-0.92,-1.0,
-1.0,0.24,0.03648,0.21621621621621623,0.11270211833455078,-0.08,0.0015337423312883436,0.0019171779141104294,2283.837837837838,-0.92,-1.0,
-1.0,0.24,0.03648,0.21621621621621623,0.11270211833455078,-0.08,0.0015337423312883436,0.0019171779141104294,2283.837837837838,-0.92,-1.0,
-1.0,0.24,0.03648,0.21621621621621623,0.11270211833455078,-0.08,0.0015337423312883436,0.0019171779141104294,2283.837837837838,-0.92,-1.0,
-1.0,0.24,0.03648,0.21621621621621623,0.11270211833455078,-0.08,0.0015337423312883436,0.0019171779141104294,2283.837837837838,-0.92,-1.0,
-1.0,0.24,0.03648,0.21621621621621623,0.11270211833455078,-0.08,0.0015337423312883436,0.0019171779141104294,2283.837837837838,-0.92,-1.0,
-1.0,0.24,0.03648,0.21621621621621623,0.11270211833455078,-0.08,0.0015337423312883436,0.0019171779141104294,2283.837837837838,-0.92,-1.0,
-1.0,0.24,0.03648,0.21621621621621623,0.11270211833455078,-0.08,0.0015337423312883436,0.0019171779141104294,2283.837837837838,-0.92,-1.0,
1.0,1.0,0.0,0.3156089193825043,0.900429793833846,1.0,0.051763803680981595,0.02223926380368098,2351.048027444254,-0.92,1.0,
0.0,0.05263157894736842,0.00332409972299169,0.359504132231405,0.31620932253197115,-0.8947368421052632,0.010352760736196318,0.02530674846625767,1600.7479338842975,-0.92,-1.0,
0.0,0.05263157894736842,0.00332409972299169,0.359504132231405,0.31620932253197115,-0.8947368421052632,0.010352760736196318,0.02530674846625767,1600.7479338842975,-0.92,-1.0,
0.0,0.05263157894736842,0.00332409972299169,0.359504132231405,0.31620932253197115,-0.8947368421052632,0.010352760736196318,0.02530674846625767,1600.7479338842975,-0.92,-1.0,
-1.0,0.6363636363636364,0.006089604175728578,0.48025613660619,0.6469649229432501,0.2727272727272727,0.0924079754601227,0.08550613496932516,2037.470651013874,-0.92,-1.0,
-1.0,0.12962962962962962,0.0029690997039924913,0.48025613660619,0.6469649229432501,-0.7037037037037037,0.0924079754601227,0.08550613496932516,2037.470651013874,-0.92,-1.0,
-1.0,0.12962962962962962,0.0029690997039924913,0.48025613660619,0.6469649229432501,-0.7037037037037037,0.0924079754601227,0.08550613496932516,2037.470651013874,-0.92,-1.0,
-1.0,0.12962962962962962,0.0029690997039924913,0.48025613660619,0.6469649229432501,-0.7037037037037037,0.0924079754601227,0.08550613496932516,2037.470651013874,-0.92,-1.0,
-1.0,0.12962962962962962,0.0029690997039924913,0.48025613660619,0.6469649229432501,-0.7037037037037037,0.0924079754601227,0.08550613496932516,2037.470651013874,-0.92,-1.0,
-1.0,0.36363636363636365,0.11570247933884298,0.41818181818181815,0.007225501770956317,-0.2727272727272727,0.004984662576687116,0.00651840490797546,2566.927272727273,-0.92,-1.0,
-1.0,0.20279720279720279,0.004145397367559821,0.3156089193825043,0.900429793833846,-0.5874125874125874,0.051763803680981595,0.02223926380368098,2351.048027444254,-0.92,-1.0,
-1.0,0.0,0.0,0.48025613660619,0.6469649229432501,-1.0,0.0924079754601227,0.08550613496932516,2037.470651013874,-0.92,-1.0,
-1.0,0.0,0.0,0.48025613660619,0.6469649229432501,-1.0,0.0924079754601227,0.08550613496932516,2037.470651013874,-0.92,-1.0,
