F41,F40,F43,F42,F45,F44,F140,F47,F141,F46,F142,F49,F143,F48,F126,F127,F128,F129,F50,F52,F51,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F138,F139,
0,0.0,0,0,0,0,28025,22821,481993,0.0,262954,1489,0.06719231716429451,12830,3785,189,75,4049,37140,0.009879690097249864,9991,0,3596,0,0.3191665958528422,0,3785,0,189,75,0,4049,3596,0.3191665958528422,358461,95507,
0,0.0,0,0,0,0,28025,22821,481993,0.0,262954,1489,0.06719231716429451,12830,3785,189,75,4049,37140,0.009879690097249864,9991,0,3596,0,0.3191665958528422,0,3785,0,189,75,0,4049,3596,0.3191665958528422,358461,95507,
0,0.0,0,0,0,0,28025,22821,481993,0.0,262954,1489,0.06719231716429451,12830,3785,189,75,4049,37140,0.009879690097249864,9991,0,3596,0,0.3191665958528422,0,3785,0,189,75,0,4049,3596,0.3191665958528422,358461,95507,
0,0.0,0,0,0,0,28025,22821,481993,0.0,262954,1489,0.06719231716429451,12830,3785,189,75,4049,37140,0.009879690097249864,9991,0,3596,0,0.3191665958528422,0,3785,0,189,75,0,4049,3596,0.3191665958528422,358461,95507,
0,0.0,0,0,0,0,28025,22821,481993,0.0,262954,1489,0.06719231716429451,12830,3785,189,75,4049,37140,0.009879690097249864,9991,0,3596,0,0.3191665958528422,0,3785,0,189,75,0,4049,3596,0.3191665958528422,358461,95507,
0,0.0,0,0,0,0,28025,22821,481993,0.0,262954,1489,0.06719231716429451,12830,3785,189,75,4049,37140,0.009879690097249864,9991,0,3596,0,0.3191665958528422,0,3785,0,189,75,0,4049,3596,0.3191665958528422,358461,95507,
0,0.0,0,0,0,0,28025,22821,481993,0.0,262954,1489,0.06719231716429451,12830,3785,189,75,4049,37140,0.009879690097249864,9991,0,3596,0,0.3191665958528422,0,3785,0,189,75,0,4049,3596,0.3191665958528422,358461,95507,
0,0.0,0,0,0,0,28025,22821,481993,0.0,262954,1489,0.06719231716429451,12830,3785,189,75,4049,37140,0.009879690097249864,9991,0,3596,0,0.3191665958528422,0,3785,0,189,75,0,4049,3596,0.3191665958528422,358461,95507,
0,0.0,0,0,0,0,28025,22821,481993,0.0,262954,1489,0.06719231716429451,12830,3785,189,75,4049,37140,0.009879690097249864,9991,0,3596,0,0.3191665958528422,0,3785,0,189,75,0,4049,3596,0.3191665958528422,358461,95507,
0,0.0,0,0,0,0,28025,22821,481993,0.0,262954,1489,0.06719231716429451,12830,3785,189,75,4049,37140,0.009879690097249864,9991,0,3596,0,0.3191665958528422,0,3785,0,189,75,0,4049,3596,0.3191665958528422,358461,95507,
