F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,
11,64,418,4,0,64,3,4,0.521558872305141,724,296,0.4088397790055249,1.0,0,1,
41,64,418,4,0,64,10,4,0.7794361525704809,724,296,0.4088397790055249,1.0,0,1,
16,64,418,4,0,64,6,4,0.2429519071310116,724,296,0.4088397790055249,1.0,0,1,
16,64,418,4,0,64,6,4,0.2429519071310116,724,296,0.4088397790055249,1.0,0,1,
41,64,418,4,0,64,10,4,0.7645107794361525,724,296,0.4088397790055249,1.0,0,1,
14,64,418,4,12,64,4,4,0.5655058043117744,724,296,0.4088397790055249,0.8571428571428571,0,1,
108,64,418,4,13,64,10,4,0.8521282476506358,724,296,0.4088397790055249,0.1962962962962963,0,0,
20,64,418,4,12,64,6,4,0.5066334991708126,724,296,0.4088397790055249,0.7,0,1,
7,64,418,4,12,64,2,4,0.3888888888888889,724,296,0.4088397790055249,0.5714285714285714,0,1,
0,64,418,4,0,64,1,4,0.9900497512437811,724,296,0.4088397790055249,1.0,0,1,
0,63,6950,1,19,1445,1,139,0.06822262118491922,452,27,0.059734513274336286,1.0,0,1,
0,63,6950,1,19,1445,1,139,0.06822262118491922,452,27,0.059734513274336286,1.0,0,1,
13,9,196,1,0,44,1,18,0.9402985074626866,60,58,0.9666666666666667,1.0,9,3,
0,5,118,1,4,31,1,8,0.1894273127753304,66,125,1.893939393939394,1.0,0,1,
0,5,196,2,9,44,1,18,0.9583333333333334,55,47,0.8545454545454545,1.0,0,1,
66,24,1017,4,0,203,7,44,0.6252955082742316,339,30,0.08849557522123894,1.0,0,0,
0,9,1048,1,6,203,1,17,0.35833333333333334,73,20,0.273972602739726,1.0,0,1,
0,9,1048,1,6,203,1,17,0.35833333333333334,73,20,0.273972602739726,1.0,0,1,
168,41,1017,8,28,203,31,44,0.47313432835820896,539,30,0.055658627087198514,0.13690476190476192,0,0,
30,41,1017,8,16,203,7,44,0.5985074626865672,539,30,0.055658627087198514,0.8666666666666667,9,1,
30,41,1017,8,0,203,7,44,0.5671641791044776,539,30,0.055658627087198514,1.0,9,1,
68,30,1017,10,12,203,13,44,0.5235507246376812,454,22,0.048458149779735685,0.23529411764705882,0,1,
21,30,1017,10,16,203,7,44,0.8297101449275363,454,22,0.048458149779735685,0.2857142857142857,0,1,
68,30,1017,10,0,203,13,44,0.49094202898550726,454,22,0.048458149779735685,1.0,0,1,
0,30,1017,10,7,203,1,44,0.9655797101449275,454,22,0.048458149779735685,1.0,0,1,
0,30,1017,10,7,203,1,44,0.9402173913043478,454,22,0.048458149779735685,1.0,0,1,
0,10,1017,2,11,203,1,44,0.6707964601769911,166,23,0.13855421686746988,1.0,0,1,
0,5,149,5,15,7,1,6,0.8323529411764706,272,21,0.07720588235294118,1.0,0,1,
88,13,2517,3,21,392,27,147,0.39893617021276595,135,20,0.14814814814814814,0.31691919191919193,11,0,
44,13,2517,3,22,392,14,147,0.324468085106383,135,20,0.14814814814814814,0.5777376033057852,11,1,
24,4,2517,3,12,392,6,147,0.5398230088495575,75,18,0.24,0.7916666666666666,19,1,
3,7,2517,2,8,392,1,147,0.4878048780487805,42,21,0.5,0.6666666666666666,0,1,
0,7,2517,2,4,392,1,147,0.5975609756097561,42,21,0.5,1.0,0,1,
7,5,2517,2,0,392,2,147,0.4714285714285714,40,20,0.5,1.0,2,1,
20,5,2517,2,16,392,7,147,0.43333333333333335,57,20,0.3508771929824561,0.6,4,1,
20,5,2517,2,16,392,7,147,0.37777777777777777,57,20,0.3508771929824561,0.54,4,1,
336,17,2517,3,14,392,82,147,0.7414478918058871,340,26,0.07647058823529412,0.19047619047619047,0,0,
665,17,2517,3,21,392,232,147,0.3266280259120355,340,26,0.07647058823529412,0.08214457115432959,0,0,
28,6,2517,4,8,392,11,147,0.46956521739130436,161,23,0.14285714285714285,0.14285714285714285,0,1,
19,6,2517,4,8,392,8,147,0.7739130434782608,161,23,0.14285714285714285,0.21052631578947367,0,1,
19,6,2517,4,8,392,8,147,0.6521739130434783,161,23,0.14285714285714285,0.21052631578947367,1,1,
18,3,2517,1,8,392,5,147,0.6857142857142857,42,20,0.47619047619047616,0.1111111111111111,13,1,
132,6,2517,1,16,392,46,147,0.5432098765432098,74,20,0.2702702702702703,0.20382395382395382,7,0,
44,6,2517,1,16,392,16,147,0.32407407407407407,74,20,0.2702702702702703,0.5379825653798256,7,1,
200,6,2517,1,16,392,61,147,0.4959016393442623,88,21,0.23863636363636365,0.143671875,7,0,
50,6,2517,1,16,392,16,147,0.28688524590163933,88,21,0.23863636363636365,0.5468711656441718,7,1,
20,6,2517,1,16,392,7,147,0.4810126582278481,48,18,0.375,0.6,4,1,
20,6,2517,1,16,392,7,147,0.4177215189873418,48,18,0.375,0.54,4,1,
375,7,2517,1,17,392,141,147,0.5213333333333333,114,20,0.17543859649122806,0.11851282051282051,11,0,
150,7,2517,1,18,392,57,147,0.4033333333333333,114,20,0.17543859649122806,0.2701275045537341,11,0,
29,6,2517,1,16,392,10,147,0.40625,59,20,0.3389830508474576,0.5681444991789819,8,1,
29,6,2517,1,16,392,10,147,0.3541666666666667,59,20,0.3389830508474576,0.5432447710570943,8,1,
129,5,2517,3,20,392,37,147,0.7961538461538461,215,20,0.09302325581395349,0.5760454198056557,71,2,
129,5,2517,3,23,392,37,147,0.2923076923076923,215,20,0.09302325581395349,0.5514843039659553,71,2,
0,5,2517,3,7,392,1,147,0.3835616438356164,105,20,0.19047619047619047,1.0,0,1,
25,3,2517,1,12,392,5,147,0.8817204301075269,53,20,0.37735849056603776,0.76,16,1,
20,5,2517,2,16,392,7,147,0.44565217391304346,58,20,0.3448275862068966,0.6,4,1,
20,5,2517,2,16,392,7,147,0.391304347826087,58,20,0.3448275862068966,0.54,4,1,
328,9,2517,1,20,392,89,147,0.522189349112426,122,20,0.16393442622950818,0.13831459603658536,16,0,
82,9,2517,1,20,392,23,147,0.5029585798816568,122,20,0.16393442622950818,0.5390243902439025,16,1,
43,4,767,12,8,45,7,31,0.9375,533,23,0.043151969981238276,0.32558139534883723,0,1,
0,4,767,12,0,45,1,31,0.3183139534883721,533,23,0.043151969981238276,1.0,0,1,
0,4,767,12,0,45,1,31,0.3183139534883721,533,23,0.043151969981238276,1.0,0,1,
0,4,767,12,0,45,1,31,0.6133720930232558,533,23,0.043151969981238276,1.0,0,1,
0,4,767,12,0,45,1,31,0.5813953488372093,533,23,0.043151969981238276,1.0,0,1,
0,4,767,12,0,45,1,31,0.6918604651162791,533,23,0.043151969981238276,1.0,0,1,
0,4,767,12,0,45,1,31,0.6540697674418605,533,23,0.043151969981238276,1.0,0,1,
149,7,767,3,28,45,33,31,0.47416413373860183,255,28,0.10980392156862745,0.4563758389261745,0,1,
149,7,767,3,28,45,33,31,0.47112462006079026,255,28,0.10980392156862745,0.44966442953020136,0,1,
298,7,767,3,21,45,65,31,0.425531914893617,255,28,0.10980392156862745,0.2838276683264776,0,0,
12,7,767,3,16,45,7,31,0.8905775075987842,255,28,0.10980392156862745,0.5833333333333334,5,1,
147,6,767,3,28,45,37,31,0.49517684887459806,240,25,0.10416666666666667,0.46258503401360546,65,1,
147,6,767,3,28,45,37,31,0.4919614147909968,240,25,0.10416666666666667,0.4557823129251701,65,1,
294,6,767,3,21,45,73,31,0.4437299035369775,240,25,0.10416666666666667,0.2934446505875077,65,0,
147,6,767,3,21,45,37,31,0.26366559485530544,240,25,0.10416666666666667,0.5490927224281398,65,1,
45,3,0,2,0,3,4,2,0.9504132231404959,82,24,0.2926829268292683,1.0,37,2,
45,3,0,2,0,3,4,2,0.45454545454545453,82,24,0.2926829268292683,1.0,37,2,
0,60,3768,20,16,565,1,67,0.35825,687,20,0.02911208151382824,1.0,0,1,
3,60,3768,20,8,565,1,67,0.64125,687,20,0.02911208151382824,0.6666666666666666,0,0,
3,60,3768,20,8,565,1,67,0.518125,687,20,0.02911208151382824,0.6666666666666666,0,0,
3,60,3768,20,6,565,1,67,0.67625,687,20,0.02911208151382824,0.8333333333333334,0,0,
3,60,3768,20,6,565,1,67,0.5425,687,20,0.02911208151382824,0.8333333333333334,0,0,
14,60,3768,20,0,565,2,67,0.36875,687,20,0.02911208151382824,1.0,0,1,
20,47,3768,5,18,565,6,67,0.5487465181058496,606,24,0.039603960396039604,0.35,5,1,
18,34,3768,1,12,565,6,67,0.3648068669527897,395,18,0.04556962025316456,0.7222222222222222,0,1,
21,34,3768,1,12,565,7,67,0.4356223175965665,395,18,0.04556962025316456,0.7619047619047619,0,1,
