F41,F40,F43,F42,F45,F44,F140,F47,F141,F46,F142,F49,F143,F48,F126,F127,F128,F129,F50,F52,F51,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F138,F139,
0,0.0,0,0,0,0,26393,10514,498481,0.0,212632,671,0.079663584841114,3256,1180,1782,45,3007,14441,0.014661068500336704,7258,0,-602,0,0.23019188620672695,0,1180,0,1782,45,0,3007,-602,0.23019188620672695,342360,129728,
0,0.0,0,0,0,0,26393,10514,498481,0.0,212632,671,0.079663584841114,3256,1180,1782,45,3007,14441,0.014661068500336704,7258,0,-602,0,0.23019188620672695,0,1180,0,1782,45,0,3007,-602,0.23019188620672695,342360,129728,
0,0.0,0,0,0,0,26393,10514,498481,0.0,212632,671,0.079663584841114,3256,1180,1782,45,3007,14441,0.014661068500336704,7258,0,-602,0,0.23019188620672695,0,1180,0,1782,45,0,3007,-602,0.23019188620672695,342360,129728,
0,0.0,0,0,0,0,26393,10514,498481,0.0,212632,671,0.079663584841114,3256,1180,1782,45,3007,14441,0.014661068500336704,7258,0,-602,0,0.23019188620672695,0,1180,0,1782,45,0,3007,-602,0.23019188620672695,342360,129728,
0,0.0,0,0,0,0,26393,10514,498481,0.0,212632,671,0.079663584841114,3256,1180,1782,45,3007,14441,0.014661068500336704,7258,0,-602,0,0.23019188620672695,0,1180,0,1782,45,0,3007,-602,0.23019188620672695,342360,129728,
0,0.0,0,0,0,0,26393,10514,498481,0.0,212632,671,0.079663584841114,3256,1180,1782,45,3007,14441,0.014661068500336704,7258,0,-602,0,0.23019188620672695,0,1180,0,1782,45,0,3007,-602,0.23019188620672695,342360,129728,
0,0.0,0,0,0,0,26393,10514,498481,0.0,212632,671,0.079663584841114,3256,1180,1782,45,3007,14441,0.014661068500336704,7258,0,-602,0,0.23019188620672695,0,1180,0,1782,45,0,3007,-602,0.23019188620672695,342360,129728,
0,0.0,0,0,0,0,26393,10514,498481,0.0,212632,671,0.079663584841114,3256,1180,1782,45,3007,14441,0.014661068500336704,7258,0,-602,0,0.23019188620672695,0,1180,0,1782,45,0,3007,-602,0.23019188620672695,342360,129728,
0,0.0,0,0,0,0,26393,10514,498481,0.0,212632,671,0.079663584841114,3256,1180,1782,45,3007,14441,0.014661068500336704,7258,0,-602,0,0.23019188620672695,0,1180,0,1782,45,0,3007,-602,0.23019188620672695,342360,129728,
0,0.0,0,0,0,0,26393,10514,498481,0.0,212632,671,0.079663584841114,3256,1180,1782,45,3007,14441,0.014661068500336704,7258,0,-602,0,0.23019188620672695,0,1180,0,1782,45,0,3007,-602,0.23019188620672695,342360,129728,
109,0.13333333333333333,0,1,108,110,26393,10514,498481,0.0013225019146483994,212632,671,0.079663584841114,3256,267,1,0,268,14441,0.014661068500336704,7258,1,266,1,0.07861635220125786,2,14073,0,2416,826,0,17315,11657,0.01945381299148255,342360,129728,
109,0.13333333333333333,0,1,108,110,26393,10514,498481,0.0013225019146483994,212632,671,0.079663584841114,3256,267,1,0,268,14441,0.014661068500336704,7258,1,266,1,0.07861635220125786,2,14073,0,2416,826,0,17315,11657,0.01945381299148255,342360,129728,
0,0.0,0,0,0,0,26393,10514,498481,0.0,212632,671,0.079663584841114,3256,148,89,9,246,14441,0.014661068500336704,7258,0,59,0,0.11336639105511126,0,924,0,259,34,0,1217,665,0.03456521467835766,342360,129728,
3,0.0,0,2,1,5,26393,10514,498481,4.663632736340431E-5,212632,671,0.079663584841114,3256,102,35,2,139,14441,0.014661068500336704,7258,0,67,0,0.03321415154584327,0,365,0,90,5,0,460,275,0.01793573254202639,342360,129728,
