F72,F54,F53,F55,F25,F26,
8967,org/apache/log4j,apache,org/apache/log4j/BasicConfigurationFactory.java,964,true,
8967,org/apache/log4j,apache,org/apache/log4j/BasicConfigurationFactory.java,964,true,
8794,org/apache/log4j,apache,org/apache/log4j/Level.java,329,true,
8794,org/apache/log4j,apache,org/apache/log4j/Level.java,329,true,
8186,org/apache/log4j,apache,org/apache/log4j/LevelTest.java,22,true,
8186,org/apache/log4j,apache,org/apache/log4j/LevelTest.java,22,true,
8186,org/apache/log4j,apache,org/apache/log4j/LevelTest.java,22,true,
8186,org/apache/log4j,apache,org/apache/log4j/LevelTest.java,22,true,
8186,org/apache/log4j,apache,org/apache/log4j/LevelTest.java,22,true,
8186,org/apache/log4j,apache,org/apache/log4j/LevelTest.java,22,true,
8186,org/apache/log4j,apache,org/apache/log4j/LevelTest.java,22,true,
8186,org/apache/log4j,apache,org/apache/log4j/LevelTest.java,22,true,
8186,org/apache/log4j,apache,org/apache/log4j/LevelTest.java,22,true,
8186,org/apache/log4j,apache,org/apache/log4j/LevelTest.java,22,true,
8186,org/apache/log4j,apache,org/apache/log4j/LevelTest.java,22,true,
8186,org/apache/log4j,apache,org/apache/log4j/LevelTest.java,22,true,
8186,org/apache/log4j,apache,org/apache/log4j/LevelTest.java,22,true,
8186,org/apache/log4j,apache,org/apache/log4j/LevelTest.java,22,true,
8186,org/apache/log4j,apache,org/apache/log4j/LevelTest.java,22,true,
8186,org/apache/log4j,apache,org/apache/log4j/LoggerTest.java,22,true,
8186,org/apache/log4j,apache,org/apache/log4j/LoggerTest.java,22,true,
8967,org/apache/log4j,apache,org/apache/log4j/Priority.java,964,true,
8967,org/apache/log4j,apache,org/apache/log4j/Priority.java,964,true,
8967,org/apache/log4j,apache,org/apache/log4j/Priority.java,964,true,
8967,org/apache/log4j/util,apache,org/apache/log4j/util/SerializationTestHelper.java,964,true,
8967,org/apache/log4j/util,apache,org/apache/log4j/util/SerializationTestHelper.java,964,true,
8967,org/apache/log4j/util,apache,org/apache/log4j/util/SerializationTestHelper.java,964,true,
8967,org/apache/log4j/util,apache,org/apache/log4j/util/SerializationTestHelper.java,964,true,
8967,org/apache/log4j/util,apache,org/apache/log4j/util/SerializationTestHelper.java,964,true,
8151,org/apache/logging/dumbster/smtp,apache,org/apache/logging/dumbster/smtp/SimpleSmtpServer.java,1,true,
8151,org/apache/logging/dumbster/smtp,apache,org/apache/logging/dumbster/smtp/SimpleSmtpServer.java,1,true,
8151,org/apache/logging/dumbster/smtp,apache,org/apache/logging/dumbster/smtp/SimpleSmtpServer.java,1,true,
8151,org/apache/logging/dumbster/smtp,apache,org/apache/logging/dumbster/smtp/SimpleSmtpServer.java,1,true,
8151,org/apache/logging/dumbster/smtp,apache,org/apache/logging/dumbster/smtp/SimpleSmtpServer.java,1,true,
8151,org/apache/logging/dumbster/smtp,apache,org/apache/logging/dumbster/smtp/SimpleSmtpServer.java,1,true,
8151,org/apache/logging/dumbster/smtp,apache,org/apache/logging/dumbster/smtp/SimpleSmtpServer.java,1,true,
8151,org/apache/logging/dumbster/smtp,apache,org/apache/logging/dumbster/smtp/SimpleSmtpServer.java,1,true,
8151,org/apache/logging/dumbster/smtp,apache,org/apache/logging/dumbster/smtp/SmtpMessage.java,1,true,
8151,org/apache/logging/dumbster/smtp,apache,org/apache/logging/dumbster/smtp/SmtpRequest.java,1,true,
8647,org/apache/logging/log4j,apache,org/apache/logging/log4j/AbstractLoggerTest.java,97,true,
8647,org/apache/logging/log4j,apache,org/apache/logging/log4j/AbstractLoggerTest.java,97,true,
8647,org/apache/logging/log4j,apache,org/apache/logging/log4j/AbstractLoggerTest.java,97,true,
8647,org/apache/logging/log4j,apache,org/apache/logging/log4j/AbstractLoggerTest.java,97,true,
8647,org/apache/logging/log4j,apache,org/apache/logging/log4j/AbstractLoggerTest.java,97,true,
8647,org/apache/logging/log4j,apache,org/apache/logging/log4j/AbstractLoggerTest.java,97,true,
8776,org/apache/logging/log4j,apache,org/apache/logging/log4j/DebugDisabledPerformanceComparison.java,246,true,
